,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18695.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1,18686.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2
2,18679.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3
3,18669.0,22.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,4
4,18649.0,33.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68,5
5,18622.0,53.0,17.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,105,6
6,18576.0,85.0,29.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,168,7
7,18530.0,107.0,47.0,9.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,245,8
8,18448.0,162.0,71.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,358,9
9,18327.0,240.0,100.0,12.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,538,10
10,18154.0,361.0,133.0,21.0,23.0,0.0,8.0,0.0,0.0,0.0,0.0,785,11
11,17893.0,518.0,202.0,33.0,40.0,0.0,14.0,0.0,0.0,0.0,0.0,1191,12
12,17468.0,803.0,297.0,52.0,64.0,0.0,16.0,0.0,0.0,0.0,0.0,1803,13
13,16892.0,1165.0,452.0,76.0,89.0,0.0,26.0,0.0,0.0,0.0,0.0,2662,14
14,16033.0,1713.0,663.0,111.0,144.0,0.0,36.0,0.0,0.0,0.0,0.0,3942,15
15,14864.0,2485.0,902.0,170.0,232.0,0.0,47.0,0.0,0.0,0.0,0.0,5677,16
16,13340.0,3438.0,1259.0,244.0,352.0,0.0,67.0,0.0,0.0,0.0,0.0,8006,17
17,11490.0,4537.0,1705.0,344.0,519.0,1.0,104.0,0.0,0.0,0.0,0.0,10950,18
18,9275.0,5706.0,2354.0,482.0,713.0,3.0,167.0,0.0,0.0,0.0,0.0,14673,19
19,7008.0,6805.0,2978.0,671.0,985.0,6.0,247.0,0.0,0.0,0.0,0.0,18736,20
20,4953.0,7462.0,3704.0,898.0,1317.0,6.0,356.0,4.0,0.0,0.0,0.0,22978,21
21,3146.0,7776.0,4409.0,1170.0,1697.0,6.0,489.0,7.0,0.0,0.0,0.0,27206,22
22,1886.0,7559.0,4940.0,1457.0,2147.0,11.0,690.0,10.0,0.0,0.0,0.0,31101,23
23,978.0,7077.0,5317.0,1786.0,2632.0,18.0,878.0,14.0,0.0,0.0,0.0,34615,24
24,470.0,6274.0,5538.0,2091.0,3095.0,19.0,1196.0,17.0,0.0,0.0,0.0,37850,25
25,210.0,5342.0,5633.0,2405.0,3546.0,27.0,1516.0,21.0,0.0,0.0,0.0,40736,26
26,90.0,4498.0,5527.0,2714.0,3950.0,33.0,1858.0,30.0,0.0,0.0,0.0,43256,27
27,43.0,3732.0,5244.0,2996.0,4374.0,39.0,2234.0,38.0,0.0,0.0,0.0,45610,28
