,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18697.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
1,18696.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
2,18696.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
3,18695.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
4,18695.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5
5,18694.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6
6,18692.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7
7,18691.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8
8,18690.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16,9
9,18688.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,18,10
10,18688.0,5.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,20,11
11,18687.0,6.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21,12
12,18686.0,7.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22,13
13,18682.0,9.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,28,14
14,18679.0,10.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,34,15
15,18676.0,9.0,6.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,44,16
16,18672.0,12.0,7.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,49,17
17,18665.0,13.0,12.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,64,18
18,18654.0,21.0,13.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,80,19
19,18643.0,27.0,17.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,98,20
20,18631.0,35.0,15.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,121,21
21,18621.0,37.0,20.0,3.0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,144,22
22,18612.0,39.0,25.0,4.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,163,23
23,18600.0,43.0,27.0,6.0,16.0,0.0,7.0,1.0,0.0,0.0,0.0,190,24
24,18585.0,50.0,31.0,10.0,16.0,0.0,7.0,1.0,0.0,0.0,0.0,217,25
25,18559.0,65.0,37.0,12.0,17.0,0.0,9.0,1.0,0.0,0.0,0.0,261,26
26,18532.0,74.0,53.0,14.0,15.0,0.0,11.0,1.0,0.0,0.0,0.0,310,27
27,18497.0,92.0,61.0,18.0,19.0,0.0,12.0,1.0,0.0,0.0,0.0,372,28
28,18465.0,105.0,65.0,22.0,29.0,0.0,13.0,1.0,0.0,0.0,0.0,439,29
29,18421.0,130.0,72.0,24.0,36.0,0.0,16.0,1.0,0.0,0.0,0.0,517,30
30,18365.0,161.0,83.0,28.0,43.0,0.0,19.0,1.0,0.0,0.0,0.0,615,31
31,18303.0,193.0,98.0,32.0,49.0,0.0,24.0,1.0,0.0,0.0,0.0,727,32
32,18219.0,240.0,109.0,36.0,68.0,0.0,27.0,1.0,0.0,0.0,0.0,877,33
33,18149.0,266.0,135.0,37.0,79.0,0.0,33.0,1.0,0.0,0.0,0.0,1015,34
34,18055.0,303.0,160.0,49.0,86.0,0.0,45.0,2.0,0.0,0.0,0.0,1212,35
35,17936.0,345.0,206.0,59.0,99.0,0.0,53.0,2.0,0.0,0.0,0.0,1447,36
36,17789.0,420.0,234.0,72.0,116.0,1.0,65.0,3.0,0.0,0.0,0.0,1725,37
37,17636.0,500.0,251.0,81.0,143.0,2.0,84.0,3.0,0.0,0.0,0.0,2027,38
38,17449.0,583.0,303.0,97.0,168.0,2.0,95.0,3.0,0.0,0.0,0.0,2381,39
39,17208.0,700.0,366.0,112.0,199.0,1.0,110.0,4.0,0.0,0.0,0.0,2823,40
40,16963.0,795.0,434.0,137.0,233.0,1.0,133.0,4.0,0.0,0.0,0.0,3323,41
41,16653.0,921.0,510.0,173.0,284.0,1.0,153.0,5.0,0.0,0.0,0.0,3948,42
42,16268.0,1127.0,599.0,202.0,323.0,1.0,174.0,6.0,0.0,0.0,0.0,4625,43
43,15903.0,1237.0,716.0,243.0,395.0,3.0,197.0,6.0,0.0,0.0,0.0,5408,44
44,15413.0,1463.0,831.0,287.0,458.0,5.0,235.0,8.0,0.0,0.0,0.0,6355,45
45,14904.0,1664.0,967.0,342.0,522.0,5.0,288.0,8.0,0.0,0.0,0.0,7397,46
46,14313.0,1915.0,1109.0,404.0,616.0,6.0,328.0,9.0,0.0,0.0,0.0,8569,47
47,13640.0,2160.0,1315.0,478.0,707.0,9.0,381.0,10.0,0.0,0.0,0.0,9950,48
48,12928.0,2422.0,1480.0,560.0,836.0,9.0,452.0,13.0,0.0,0.0,0.0,11474,49
49,12179.0,2682.0,1647.0,659.0,982.0,11.0,525.0,15.0,0.0,0.0,0.0,13113,50
50,11364.0,2930.0,1894.0,743.0,1148.0,11.0,593.0,17.0,0.0,0.0,0.0,14887,51
51,10472.0,3245.0,2073.0,859.0,1306.0,13.0,713.0,19.0,0.0,0.0,0.0,16880,52
52,9541.0,3517.0,2310.0,978.0,1461.0,16.0,854.0,23.0,0.0,0.0,0.0,19044,53
53,8678.0,3697.0,2527.0,1097.0,1670.0,15.0,988.0,28.0,0.0,0.0,0.0,21199,54
54,7776.0,3866.0,2773.0,1205.0,1870.0,19.0,1157.0,34.0,0.0,0.0,0.0,23507,55
55,6804.0,4081.0,2999.0,1331.0,2075.0,16.0,1349.0,45.0,0.0,0.0,0.0,25978,56
56,5918.0,4175.0,3168.0,1501.0,2303.0,15.0,1567.0,53.0,0.0,0.0,0.0,28512,57
57,5093.0,4180.0,3350.0,1644.0,2570.0,24.0,1783.0,56.0,0.0,0.0,0.0,31026,58
58,4373.0,4124.0,3471.0,1816.0,2814.0,25.0,2014.0,63.0,0.0,0.0,0.0,33423,59
59,3691.0,3955.0,3626.0,1982.0,3047.0,28.0,2300.0,71.0,0.0,0.0,0.0,35957,60
60,3117.0,3798.0,3664.0,2145.0,3281.0,33.0,2588.0,74.0,0.0,0.0,0.0,38254,61
61,2605.0,3635.0,3621.0,2276.0,3515.0,35.0,2926.0,87.0,0.0,0.0,0.0,40525,62
62,2128.0,3425.0,3614.0,2424.0,3743.0,39.0,3230.0,97.0,0.0,0.0,0.0,42711,63
63,1749.0,3144.0,3598.0,2532.0,3960.0,38.0,3569.0,110.0,0.0,0.0,0.0,44791,64
64,1422.0,2894.0,3474.0,2673.0,4141.0,37.0,3938.0,121.0,0.0,0.0,0.0,46787,65
65,1165.0,2590.0,3387.0,2755.0,4284.0,46.0,4337.0,136.0,0.0,0.0,0.0,48692,66
66,936.0,2328.0,3178.0,2903.0,4448.0,50.0,4711.0,146.0,0.0,0.0,0.0,50510,67
67,751.0,2064.0,3041.0,2975.0,4538.0,43.0,5122.0,166.0,0.0,0.0,0.0,52175,68
68,613.0,1817.0,2828.0,3021.0,4633.0,54.0,5553.0,181.0,0.0,0.0,0.0,53768,69
69,482.0,1627.0,2585.0,3049.0,4711.0,49.0,5999.0,198.0,0.0,0.0,0.0,55262,70
70,395.0,1419.0,2423.0,3053.0,4722.0,43.0,6429.0,216.0,0.0,0.0,0.0,56561,71
71,319.0,1227.0,2278.0,3066.0,4734.0,43.0,6804.0,229.0,0.0,0.0,0.0,57720,72
72,261.0,1075.0,2085.0,3053.0,4708.0,49.0,7231.0,238.0,0.0,0.0,0.0,58845,73
73,221.0,908.0,1878.0,3041.0,4674.0,42.0,7681.0,255.0,0.0,0.0,0.0,59987,74
74,185.0,779.0,1657.0,3018.0,4621.0,41.0,8127.0,272.0,0.0,0.0,0.0,61053,75
75,151.0,687.0,1479.0,2949.0,4537.0,41.0,8573.0,283.0,0.0,0.0,0.0,61986,76
76,132.0,591.0,1316.0,2895.0,4472.0,43.0,8955.0,296.0,0.0,0.0,0.0,62808,77
77,111.0,496.0,1191.0,2814.0,4379.0,47.0,9353.0,309.0,0.0,0.0,0.0,63615,78
78,95.0,420.0,1071.0,2759.0,4244.0,45.0,9739.0,327.0,0.0,0.0,0.0,64355,79
79,77.0,359.0,950.0,2669.0,4142.0,45.0,10115.0,343.0,0.0,0.0,0.0,65060,80
80,69.0,305.0,823.0,2578.0,4028.0,49.0,10491.0,357.0,0.0,0.0,0.0,65727,81
81,62.0,251.0,731.0,2466.0,3883.0,49.0,10887.0,371.0,0.0,0.0,0.0,66372,82
82,50.0,220.0,633.0,2382.0,3737.0,52.0,11243.0,383.0,0.0,0.0,0.0,66951,83
83,40.0,187.0,573.0,2286.0,3580.0,53.0,11583.0,398.0,0.0,0.0,0.0,67479,84
84,37.0,156.0,499.0,2189.0,3443.0,53.0,11908.0,415.0,0.0,0.0,0.0,67984,85
85,34.0,129.0,433.0,2099.0,3308.0,53.0,12219.0,425.0,0.0,0.0,0.0,68444,86
86,33.0,105.0,384.0,2001.0,3158.0,56.0,12524.0,439.0,0.0,0.0,0.0,68881,87
87,30.0,94.0,339.0,1899.0,3008.0,53.0,12824.0,453.0,0.0,0.0,0.0,69283,88
88,27.0,83.0,295.0,1802.0,2887.0,47.0,13092.0,467.0,0.0,0.0,0.0,69649,89
89,26.0,70.0,251.0,1742.0,2769.0,35.0,13323.0,484.0,0.0,0.0,0.0,69975,90
90,24.0,57.0,223.0,1667.0,2650.0,37.0,13551.0,491.0,0.0,0.0,0.0,70279,91
91,22.0,55.0,185.0,1591.0,2506.0,33.0,13809.0,499.0,0.0,0.0,0.0,70597,92
92,18.0,55.0,156.0,1503.0,2382.0,36.0,14043.0,507.0,0.0,0.0,0.0,70891,93
93,15.0,46.0,136.0,1418.0,2256.0,45.0,14271.0,513.0,0.0,0.0,0.0,71187,94
94,15.0,34.0,123.0,1338.0,2143.0,42.0,14479.0,526.0,0.0,0.0,0.0,71455,95
95,15.0,29.0,109.0,1266.0,2041.0,37.0,14665.0,538.0,0.0,0.0,0.0,71684,96
96,14.0,25.0,95.0,1201.0,1945.0,31.0,14839.0,550.0,0.0,0.0,0.0,71901,97
97,13.0,23.0,76.0,1139.0,1848.0,26.0,15015.0,560.0,0.0,0.0,0.0,72118,98
98,13.0,20.0,69.0,1078.0,1762.0,19.0,15170.0,569.0,0.0,0.0,0.0,72297,99
99,12.0,16.0,52.0,1027.0,1695.0,18.0,15305.0,575.0,0.0,0.0,0.0,72471,100
100,11.0,14.0,42.0,971.0,1602.0,15.0,15462.0,583.0,0.0,0.0,0.0,72658,101
101,11.0,14.0,34.0,907.0,1516.0,17.0,15615.0,586.0,0.0,0.0,0.0,72827,102
102,10.0,11.0,34.0,864.0,1424.0,19.0,15749.0,589.0,0.0,0.0,0.0,72978,103
103,10.0,9.0,34.0,820.0,1357.0,16.0,15860.0,594.0,0.0,0.0,0.0,73100,104
