,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18696.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
1,18694.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2
2,18693.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3
3,18692.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4
4,18692.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
5,18689.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6
6,18687.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7
7,18687.0,7.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,19,8
8,18683.0,10.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,25,9
9,18680.0,11.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,30,10
10,18678.0,11.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,34,11
11,18669.0,16.0,9.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,47,12
12,18662.0,19.0,11.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,60,13
13,18653.0,20.0,16.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,81,14
14,18645.0,25.0,15.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,96,15
15,18635.0,33.0,15.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,111,16
16,18627.0,33.0,19.0,9.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,132,17
17,18604.0,44.0,29.0,9.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,170,18
18,18587.0,56.0,28.0,13.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,198,19
19,18564.0,64.0,38.0,15.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,243,20
20,18534.0,85.0,38.0,16.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0,294,21
21,18506.0,97.0,44.0,20.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,348,22
22,18463.0,122.0,55.0,22.0,26.0,0.0,12.0,0.0,0.0,0.0,0.0,418,23
23,18434.0,127.0,67.0,27.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,486,24
24,18388.0,148.0,67.0,39.0,41.0,0.0,17.0,0.0,0.0,0.0,0.0,584,25
25,18328.0,175.0,85.0,43.0,46.0,0.0,23.0,0.0,0.0,0.0,0.0,698,26
26,18263.0,196.0,111.0,46.0,55.0,1.0,28.0,0.0,0.0,0.0,0.0,831,27
27,18181.0,226.0,142.0,54.0,62.0,1.0,34.0,0.0,0.0,0.0,0.0,992,28
28,18084.0,269.0,166.0,60.0,78.0,1.0,42.0,0.0,0.0,0.0,0.0,1181,29
