,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18693.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
1,18690.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
2,18688.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3
3,18683.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4
4,18676.0,16.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,5
5,18663.0,24.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49,6
6,18650.0,31.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,70,7
7,18619.0,55.0,16.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,112,8
8,18573.0,84.0,28.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,180,9
9,18513.0,126.0,37.0,11.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,267,10
10,18437.0,179.0,50.0,15.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,376,11
11,18328.0,252.0,72.0,18.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,536,12
12,18168.0,344.0,129.0,23.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,779,13
13,17891.0,542.0,183.0,32.0,41.0,1.0,10.0,0.0,0.0,0.0,0.0,1165,14
14,17541.0,763.0,268.0,47.0,68.0,1.0,12.0,0.0,0.0,0.0,0.0,1690,15
15,17015.0,1119.0,380.0,62.0,96.0,2.0,25.0,1.0,0.0,0.0,0.0,2460,16
16,16263.0,1611.0,541.0,96.0,145.0,1.0,41.0,2.0,0.0,0.0,0.0,3588,17
17,15246.0,2247.0,826.0,131.0,192.0,1.0,55.0,2.0,0.0,0.0,0.0,5096,18
18,13828.0,3178.0,1106.0,196.0,314.0,1.0,74.0,3.0,0.0,0.0,0.0,7229,19
19,12041.0,4191.0,1641.0,283.0,433.0,2.0,106.0,3.0,0.0,0.0,0.0,10062,20
20,9938.0,5316.0,2261.0,423.0,604.0,3.0,151.0,4.0,0.0,0.0,0.0,13549,21
21,7780.0,6370.0,2838.0,605.0,889.0,2.0,211.0,5.0,0.0,0.0,0.0,17399,22
22,5497.0,7250.0,3617.0,826.0,1201.0,4.0,298.0,7.0,0.0,0.0,0.0,21802,23
23,3618.0,7682.0,4275.0,1086.0,1572.0,5.0,452.0,10.0,0.0,0.0,0.0,26078,24
24,2109.0,7687.0,4888.0,1360.0,2025.0,9.0,611.0,11.0,0.0,0.0,0.0,30147,25
