,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18695.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1,18691.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2
2,18689.0,5.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15,3
3,18684.0,10.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,22,4
4,18682.0,11.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,25,5
5,18678.0,12.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,32,6
6,18673.0,14.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,43,7
7,18666.0,17.0,8.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,56,8
8,18651.0,23.0,14.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,83,9
9,18631.0,37.0,18.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,112,10
10,18607.0,53.0,23.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,147,11
11,18589.0,65.0,25.0,6.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,177,12
12,18558.0,87.0,31.0,7.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,221,13
13,18526.0,100.0,43.0,11.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,279,14
14,18480.0,127.0,49.0,15.0,22.0,0.0,7.0,0.0,0.0,0.0,0.0,358,15
15,18424.0,156.0,65.0,18.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,455,16
16,18343.0,210.0,79.0,21.0,34.0,0.0,13.0,0.0,0.0,0.0,0.0,579,17
17,18235.0,270.0,106.0,27.0,48.0,0.0,14.0,0.0,0.0,0.0,0.0,757,18
18,18106.0,342.0,136.0,36.0,59.0,1.0,20.0,0.0,0.0,0.0,0.0,977,19
19,17938.0,432.0,181.0,49.0,74.0,1.0,25.0,0.0,0.0,0.0,0.0,1261,20
20,17727.0,560.0,222.0,59.0,94.0,1.0,37.0,0.0,0.0,0.0,0.0,1609,21
21,17465.0,707.0,297.0,71.0,120.0,0.0,39.0,1.0,0.0,0.0,0.0,2029,22
22,17127.0,879.0,384.0,94.0,157.0,0.0,58.0,1.0,0.0,0.0,0.0,2631,23
23,16709.0,1104.0,483.0,118.0,202.0,2.0,81.0,1.0,0.0,0.0,0.0,3361,24
24,16209.0,1372.0,625.0,154.0,235.0,4.0,100.0,1.0,0.0,0.0,0.0,4204,25
25,15597.0,1660.0,806.0,196.0,310.0,3.0,126.0,2.0,0.0,0.0,0.0,5310,26
26,14827.0,2065.0,1015.0,244.0,390.0,2.0,154.0,3.0,0.0,0.0,0.0,6630,27
27,13890.0,2558.0,1258.0,292.0,497.0,3.0,199.0,3.0,0.0,0.0,0.0,8258,28
28,12827.0,3097.0,1554.0,351.0,611.0,4.0,253.0,3.0,0.0,0.0,0.0,10128,29
29,11556.0,3700.0,1885.0,467.0,778.0,4.0,306.0,4.0,0.0,0.0,0.0,12460,30
30,10211.0,4294.0,2230.0,591.0,979.0,5.0,383.0,7.0,0.0,0.0,0.0,15046,31
31,8891.0,4742.0,2641.0,725.0,1208.0,8.0,475.0,10.0,0.0,0.0,0.0,17800,32
32,7487.0,5152.0,3061.0,912.0,1487.0,10.0,579.0,12.0,0.0,0.0,0.0,20882,33
33,6080.0,5518.0,3445.0,1105.0,1780.0,12.0,743.0,17.0,0.0,0.0,0.0,24163,34
34,4797.0,5665.0,3877.0,1322.0,2075.0,13.0,930.0,21.0,0.0,0.0,0.0,27483,35
35,3677.0,5697.0,4227.0,1545.0,2388.0,18.0,1122.0,26.0,0.0,0.0,0.0,30636,36
36,2724.0,5581.0,4423.0,1765.0,2809.0,22.0,1344.0,32.0,0.0,0.0,0.0,33769,37
37,1947.0,5247.0,4597.0,2029.0,3213.0,23.0,1603.0,41.0,0.0,0.0,0.0,36872,38
38,1360.0,4827.0,4681.0,2264.0,3581.0,29.0,1910.0,48.0,0.0,0.0,0.0,39716,39
39,913.0,4376.0,4675.0,2479.0,3905.0,38.0,2254.0,60.0,0.0,0.0,0.0,42342,40
40,607.0,3810.0,4665.0,2678.0,4221.0,34.0,2612.0,73.0,0.0,0.0,0.0,44782,41
41,410.0,3292.0,4445.0,2880.0,4557.0,37.0,2989.0,90.0,0.0,0.0,0.0,47043,42
42,267.0,2833.0,4209.0,3041.0,4806.0,40.0,3402.0,102.0,0.0,0.0,0.0,49066,43
