,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18696.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
1,18695.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2
2,18694.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
3,18692.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4
4,18690.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5
5,18688.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15,6
6,18687.0,7.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,18,7
7,18686.0,7.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,20,8
8,18686.0,7.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,21,9
9,18686.0,6.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,22,10
10,18682.0,9.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,29,11
11,18682.0,6.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,32,12
12,18678.0,10.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,36,13
13,18673.0,11.0,9.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,46,14
14,18670.0,13.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,54,15
15,18667.0,13.0,9.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,60,16
16,18657.0,22.0,7.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,74,17
17,18651.0,25.0,8.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,85,18
18,18644.0,26.0,13.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,99,19
19,18632.0,32.0,15.0,10.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,122,20
20,18621.0,38.0,16.0,10.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,143,21
21,18607.0,43.0,19.0,9.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,177,22
22,18593.0,49.0,22.0,10.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,205,23
23,18567.0,60.0,34.0,9.0,17.0,0.0,13.0,0.0,0.0,0.0,0.0,252,24
24,18544.0,65.0,47.0,10.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,301,25
25,18519.0,77.0,52.0,12.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,347,26
26,18481.0,100.0,50.0,19.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,418,27
27,18444.0,121.0,59.0,20.0,34.0,0.0,22.0,0.0,0.0,0.0,0.0,483,28
28,18397.0,146.0,71.0,23.0,37.0,0.0,26.0,0.0,0.0,0.0,0.0,566,29
29,18344.0,173.0,83.0,23.0,49.0,0.0,28.0,0.0,0.0,0.0,0.0,661,30
30,18264.0,203.0,113.0,28.0,58.0,1.0,33.0,0.0,0.0,0.0,0.0,817,31
31,18176.0,230.0,155.0,35.0,67.0,0.0,36.0,1.0,0.0,0.0,0.0,989,32
32,18060.0,287.0,185.0,46.0,82.0,0.0,39.0,1.0,0.0,0.0,0.0,1196,33
33,17939.0,343.0,204.0,58.0,110.0,2.0,43.0,1.0,0.0,0.0,0.0,1434,34
34,17792.0,397.0,250.0,75.0,127.0,3.0,54.0,2.0,0.0,0.0,0.0,1735,35
35,17625.0,478.0,283.0,91.0,147.0,2.0,71.0,3.0,0.0,0.0,0.0,2059,36
36,17396.0,590.0,344.0,103.0,176.0,1.0,86.0,4.0,0.0,0.0,0.0,2477,37
37,17139.0,727.0,384.0,132.0,214.0,1.0,99.0,4.0,0.0,0.0,0.0,2947,38
