,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18696.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
1,18696.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2
2,18695.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3
3,18695.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5,4
4,18695.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6,5
5,18695.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7,6
6,18695.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8,7
7,18693.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11,8
8,18689.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,16,9
9,18689.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,17,10
10,18688.0,5.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,20,11
11,18683.0,7.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,28,12
12,18682.0,5.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,33,13
13,18678.0,8.0,6.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,40,14
14,18672.0,13.0,6.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,48,15
15,18660.0,20.0,9.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,67,16
16,18647.0,28.0,12.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,87,17
17,18638.0,33.0,13.0,4.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,106,18
18,18619.0,46.0,17.0,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,133,19
19,18605.0,53.0,18.0,8.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,160,20
20,18572.0,69.0,32.0,7.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,215,21
21,18526.0,90.0,51.0,9.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,292,22
22,18475.0,122.0,59.0,10.0,26.0,0.0,8.0,0.0,0.0,0.0,0.0,374,23
23,18422.0,150.0,71.0,16.0,29.0,0.0,12.0,0.0,0.0,0.0,0.0,469,24
24,18341.0,201.0,82.0,24.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,602,25
25,18235.0,263.0,102.0,32.0,50.0,0.0,18.0,0.0,0.0,0.0,0.0,779,26
26,18099.0,328.0,146.0,42.0,60.0,0.0,25.0,0.0,0.0,0.0,0.0,1020,27
