,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18694.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1
1,18693.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,2
2,18688.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,3
3,18686.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,4
4,18680.0,11.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,28,5
5,18679.0,12.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,30,6
6,18676.0,14.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,35,7
7,18671.0,17.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,45,8
8,18660.0,25.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,60,9
9,18646.0,32.0,9.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,85,10
10,18633.0,37.0,15.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,108,11
11,18611.0,51.0,19.0,7.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,142,12
12,18586.0,56.0,32.0,12.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,195,13
13,18547.0,77.0,42.0,12.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,262,14
14,18502.0,104.0,54.0,12.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,331,15
15,18450.0,142.0,57.0,14.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,411,16
16,18375.0,187.0,75.0,17.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,530,17
17,18286.0,242.0,90.0,24.0,43.0,0.0,15.0,0.0,0.0,0.0,0.0,677,18
18,18165.0,303.0,116.0,34.0,65.0,0.0,17.0,0.0,0.0,0.0,0.0,894,19
19,18007.0,388.0,165.0,45.0,74.0,0.0,21.0,0.0,0.0,0.0,0.0,1153,20
20,17827.0,483.0,210.0,58.0,90.0,0.0,32.0,0.0,0.0,0.0,0.0,1469,21
21,17592.0,614.0,275.0,74.0,110.0,0.0,35.0,0.0,0.0,0.0,0.0,1850,22
22,17267.0,809.0,347.0,92.0,136.0,0.0,49.0,0.0,0.0,0.0,0.0,2377,23
23,16887.0,1001.0,444.0,123.0,184.0,1.0,60.0,0.0,0.0,0.0,0.0,3048,24
24,16384.0,1278.0,580.0,147.0,228.0,3.0,80.0,0.0,0.0,0.0,0.0,3889,25
25,15788.0,1589.0,755.0,184.0,280.0,4.0,100.0,0.0,0.0,0.0,0.0,4901,26
26,15054.0,1994.0,923.0,237.0,364.0,4.0,123.0,1.0,0.0,0.0,0.0,6150,27
27,14168.0,2464.0,1141.0,302.0,462.0,3.0,157.0,3.0,0.0,0.0,0.0,7687,28
28,13181.0,2912.0,1427.0,374.0,590.0,2.0,208.0,6.0,0.0,0.0,0.0,9522,29
29,12037.0,3452.0,1732.0,471.0,735.0,1.0,264.0,8.0,0.0,0.0,0.0,11628,30
30,10766.0,3983.0,2102.0,577.0,906.0,8.0,350.0,8.0,0.0,0.0,0.0,14102,31
31,9393.0,4464.0,2541.0,708.0,1131.0,11.0,439.0,13.0,0.0,0.0,0.0,16922,32
32,7983.0,4930.0,2951.0,869.0,1381.0,10.0,560.0,16.0,0.0,0.0,0.0,19936,33
33,6611.0,5279.0,3363.0,1060.0,1658.0,11.0,699.0,19.0,0.0,0.0,0.0,23088,34
34,5272.0,5517.0,3811.0,1248.0,1927.0,16.0,888.0,21.0,0.0,0.0,0.0,26379,35
35,4079.0,5600.0,4149.0,1459.0,2286.0,19.0,1083.0,25.0,0.0,0.0,0.0,29660,36
36,3044.0,5532.0,4397.0,1727.0,2653.0,21.0,1293.0,33.0,0.0,0.0,0.0,32881,37
37,2226.0,5294.0,4540.0,1990.0,3039.0,24.0,1549.0,38.0,0.0,0.0,0.0,35938,38
38,1555.0,4899.0,4719.0,2250.0,3398.0,31.0,1802.0,46.0,0.0,0.0,0.0,38838,39
39,1079.0,4411.0,4741.0,2488.0,3764.0,34.0,2129.0,54.0,0.0,0.0,0.0,41566,40
40,731.0,3987.0,4622.0,2676.0,4093.0,37.0,2489.0,65.0,0.0,0.0,0.0,43963,41
41,502.0,3484.0,4475.0,2864.0,4424.0,43.0,2832.0,76.0,0.0,0.0,0.0,46174,42
42,333.0,3042.0,4198.0,3043.0,4690.0,48.0,3259.0,87.0,0.0,0.0,0.0,48298,43
43,214.0,2578.0,3996.0,3163.0,4883.0,58.0,3709.0,99.0,0.0,0.0,0.0,50269,44
44,152.0,2190.0,3676.0,3312.0,5069.0,53.0,4135.0,113.0,0.0,0.0,0.0,52000,45
45,97.0,1875.0,3343.0,3374.0,5247.0,50.0,4583.0,131.0,0.0,0.0,0.0,53612,46
46,58.0,1619.0,3020.0,3420.0,5333.0,50.0,5051.0,149.0,0.0,0.0,0.0,55069,47
47,39.0,1343.0,2767.0,3447.0,5361.0,58.0,5523.0,162.0,0.0,0.0,0.0,56437,48
48,27.0,1128.0,2479.0,3460.0,5368.0,63.0,5996.0,179.0,0.0,0.0,0.0,57704,49
49,21.0,937.0,2195.0,3436.0,5356.0,50.0,6503.0,202.0,0.0,0.0,0.0,58930,50
50,15.0,769.0,1954.0,3399.0,5294.0,50.0,6997.0,222.0,0.0,0.0,0.0,60059,51
51,11.0,635.0,1727.0,3337.0,5224.0,53.0,7473.0,240.0,0.0,0.0,0.0,61081,52
52,9.0,530.0,1489.0,3288.0,5149.0,53.0,7923.0,259.0,0.0,0.0,0.0,62023,53
53,8.0,442.0,1291.0,3204.0,5046.0,42.0,8382.0,285.0,0.0,0.0,0.0,62901,54
54,4.0,369.0,1121.0,3132.0,4898.0,43.0,8835.0,298.0,0.0,0.0,0.0,63710,55
55,3.0,298.0,989.0,3013.0,4746.0,51.0,9294.0,306.0,0.0,0.0,0.0,64471,56
56,3.0,240.0,866.0,2922.0,4584.0,47.0,9716.0,322.0,0.0,0.0,0.0,65160,57
57,3.0,190.0,752.0,2838.0,4423.0,38.0,10115.0,341.0,0.0,0.0,0.0,65804,58
58,3.0,151.0,659.0,2718.0,4250.0,51.0,10520.0,348.0,0.0,0.0,0.0,66407,59
59,3.0,124.0,575.0,2595.0,4108.0,59.0,10875.0,361.0,0.0,0.0,0.0,66935,60
60,3.0,99.0,500.0,2492.0,3928.0,51.0,11244.0,383.0,0.0,0.0,0.0,67466,61
61,3.0,77.0,433.0,2379.0,3750.0,58.0,11612.0,388.0,0.0,0.0,0.0,67962,62
62,2.0,61.0,373.0,2278.0,3598.0,51.0,11936.0,401.0,0.0,0.0,0.0,68401,63
63,2.0,49.0,326.0,2188.0,3425.0,49.0,12241.0,420.0,0.0,0.0,0.0,68814,64
64,2.0,42.0,275.0,2080.0,3271.0,46.0,12553.0,431.0,0.0,0.0,0.0,69212,65
65,2.0,35.0,230.0,1974.0,3119.0,45.0,12851.0,444.0,0.0,0.0,0.0,69595,66
66,2.0,26.0,201.0,1878.0,2996.0,43.0,13098.0,456.0,0.0,0.0,0.0,69911,67
67,2.0,18.0,175.0,1768.0,2848.0,44.0,13376.0,469.0,0.0,0.0,0.0,70258,68
68,2.0,16.0,139.0,1678.0,2713.0,39.0,13633.0,480.0,0.0,0.0,0.0,70572,69
69,2.0,14.0,117.0,1597.0,2580.0,40.0,13860.0,490.0,0.0,0.0,0.0,70846,70
70,2.0,10.0,101.0,1516.0,2435.0,37.0,14098.0,501.0,0.0,0.0,0.0,71127,71
71,2.0,9.0,89.0,1443.0,2318.0,32.0,14291.0,516.0,0.0,0.0,0.0,71359,72
72,2.0,8.0,66.0,1369.0,2202.0,29.0,14497.0,527.0,0.0,0.0,0.0,71609,73
73,2.0,5.0,55.0,1292.0,2101.0,31.0,14678.0,536.0,0.0,0.0,0.0,71827,74
74,1.0,5.0,45.0,1218.0,1991.0,34.0,14865.0,541.0,0.0,0.0,0.0,72041,75
75,1.0,5.0,38.0,1158.0,1893.0,24.0,15028.0,553.0,0.0,0.0,0.0,72225,76
76,1.0,4.0,32.0,1083.0,1788.0,20.0,15210.0,562.0,0.0,0.0,0.0,72429,77
77,1.0,3.0,30.0,1006.0,1696.0,20.0,15375.0,569.0,0.0,0.0,0.0,72612,78
78,1.0,3.0,26.0,943.0,1614.0,17.0,15521.0,575.0,0.0,0.0,0.0,72771,79
79,0.0,4.0,23.0,887.0,1520.0,14.0,15672.0,580.0,0.0,0.0,0.0,72934,80
80,0.0,3.0,21.0,846.0,1439.0,12.0,15794.0,585.0,0.0,0.0,0.0,73068,81
81,0.0,2.0,18.0,801.0,1364.0,10.0,15916.0,589.0,0.0,0.0,0.0,73202,82
82,0.0,2.0,15.0,760.0,1310.0,9.0,16012.0,592.0,0.0,0.0,0.0,73306,83
83,0.0,2.0,12.0,717.0,1245.0,7.0,16120.0,597.0,0.0,0.0,0.0,73425,84
