,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18697.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
1,18696.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
2,18693.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3
3,18689.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4
4,18686.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5
5,18683.0,10.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24,6
6,18679.0,14.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29,7
7,18675.0,13.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38,8
8,18666.0,20.0,6.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,52,9
9,18655.0,24.0,12.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,72,10
10,18638.0,36.0,15.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,96,11
11,18623.0,43.0,20.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,124,12
12,18595.0,60.0,26.0,3.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,169,13
13,18562.0,81.0,36.0,3.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,216,14
14,18520.0,105.0,45.0,7.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,285,15
15,18462.0,138.0,61.0,9.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,378,16
16,18392.0,177.0,84.0,10.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,489,17
17,18305.0,224.0,104.0,15.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,640,18
18,18185.0,303.0,116.0,26.0,51.0,1.0,18.0,0.0,0.0,0.0,0.0,836,19
19,18047.0,377.0,155.0,37.0,62.0,1.0,21.0,0.0,0.0,0.0,0.0,1066,20
20,17862.0,478.0,199.0,52.0,81.0,1.0,27.0,0.0,0.0,0.0,0.0,1381,21
21,17614.0,611.0,279.0,66.0,95.0,0.0,34.0,1.0,0.0,0.0,0.0,1787,22
22,17337.0,761.0,357.0,80.0,120.0,1.0,43.0,1.0,0.0,0.0,0.0,2250,23
23,16972.0,944.0,453.0,104.0,163.0,0.0,62.0,2.0,0.0,0.0,0.0,2903,24
24,16516.0,1213.0,533.0,143.0,219.0,0.0,73.0,3.0,0.0,0.0,0.0,3666,25
25,15947.0,1521.0,682.0,182.0,266.0,2.0,97.0,3.0,0.0,0.0,0.0,4634,26
26,15238.0,1845.0,904.0,235.0,343.0,2.0,129.0,4.0,0.0,0.0,0.0,5925,27
27,14346.0,2327.0,1136.0,269.0,434.0,3.0,181.0,4.0,0.0,0.0,0.0,7458,28
28,13362.0,2805.0,1372.0,355.0,568.0,1.0,230.0,7.0,0.0,0.0,0.0,9271,29
29,12242.0,3282.0,1700.0,463.0,714.0,4.0,288.0,7.0,0.0,0.0,0.0,11410,30
30,11038.0,3814.0,1998.0,578.0,897.0,5.0,361.0,9.0,0.0,0.0,0.0,13738,31
31,9746.0,4311.0,2375.0,711.0,1094.0,3.0,445.0,15.0,0.0,0.0,0.0,16337,32
32,8322.0,4795.0,2822.0,882.0,1311.0,5.0,548.0,15.0,0.0,0.0,0.0,19299,33
33,6909.0,5229.0,3228.0,1068.0,1564.0,6.0,678.0,18.0,0.0,0.0,0.0,22401,34
34,5528.0,5526.0,3631.0,1279.0,1862.0,8.0,844.0,22.0,0.0,0.0,0.0,25723,35
35,4311.0,5647.0,3983.0,1495.0,2215.0,9.0,1017.0,23.0,0.0,0.0,0.0,28956,36
36,3231.0,5606.0,4304.0,1728.0,2582.0,15.0,1208.0,26.0,0.0,0.0,0.0,32161,37
37,2362.0,5448.0,4452.0,2008.0,2950.0,14.0,1434.0,32.0,0.0,0.0,0.0,35173,38
38,1678.0,5090.0,4576.0,2246.0,3353.0,19.0,1702.0,36.0,0.0,0.0,0.0,38098,39
39,1177.0,4663.0,4630.0,2444.0,3668.0,35.0,2042.0,41.0,0.0,0.0,0.0,40767,40
40,802.0,4189.0,4551.0,2665.0,3980.0,43.0,2422.0,48.0,0.0,0.0,0.0,43321,41
41,539.0,3695.0,4471.0,2851.0,4263.0,43.0,2775.0,63.0,0.0,0.0,0.0,45562,42
42,360.0,3207.0,4224.0,3052.0,4537.0,46.0,3199.0,75.0,0.0,0.0,0.0,47773,43
43,224.0,2777.0,4007.0,3194.0,4764.0,49.0,3597.0,88.0,0.0,0.0,0.0,49685,44
44,140.0,2332.0,3729.0,3311.0,5009.0,55.0,4020.0,104.0,0.0,0.0,0.0,51568,45
45,90.0,1996.0,3381.0,3423.0,5162.0,58.0,4468.0,122.0,0.0,0.0,0.0,53227,46
46,70.0,1672.0,3088.0,3487.0,5256.0,58.0,4928.0,141.0,0.0,0.0,0.0,54727,47
47,48.0,1383.0,2833.0,3495.0,5295.0,63.0,5429.0,154.0,0.0,0.0,0.0,56158,48
48,26.0,1180.0,2535.0,3482.0,5306.0,76.0,5922.0,173.0,0.0,0.0,0.0,57472,49
49,18.0,986.0,2243.0,3466.0,5341.0,74.0,6381.0,191.0,0.0,0.0,0.0,58670,50
50,10.0,820.0,1989.0,3428.0,5304.0,78.0,6866.0,205.0,0.0,0.0,0.0,59798,51
51,5.0,669.0,1728.0,3387.0,5285.0,73.0,7331.0,222.0,0.0,0.0,0.0,60875,52
52,2.0,555.0,1520.0,3323.0,5201.0,66.0,7787.0,246.0,0.0,0.0,0.0,61818,53
53,2.0,456.0,1339.0,3267.0,5089.0,71.0,8212.0,264.0,0.0,0.0,0.0,62664,54
54,2.0,393.0,1145.0,3193.0,4987.0,65.0,8635.0,280.0,0.0,0.0,0.0,63434,55
55,2.0,322.0,989.0,3096.0,4838.0,60.0,9092.0,301.0,0.0,0.0,0.0,64227,56
56,2.0,263.0,869.0,3006.0,4664.0,63.0,9519.0,314.0,0.0,0.0,0.0,64922,57
57,1.0,223.0,757.0,2884.0,4505.0,60.0,9938.0,332.0,0.0,0.0,0.0,65569,58
58,1.0,181.0,665.0,2786.0,4360.0,47.0,10306.0,354.0,0.0,0.0,0.0,66144,59
59,1.0,152.0,582.0,2678.0,4174.0,51.0,10699.0,363.0,0.0,0.0,0.0,66700,60
60,1.0,130.0,498.0,2599.0,4002.0,44.0,11048.0,378.0,0.0,0.0,0.0,67201,61
61,1.0,107.0,437.0,2500.0,3846.0,44.0,11377.0,388.0,0.0,0.0,0.0,67657,62
62,1.0,94.0,368.0,2398.0,3698.0,40.0,11698.0,403.0,0.0,0.0,0.0,68100,63
63,1.0,79.0,311.0,2291.0,3551.0,41.0,12013.0,413.0,0.0,0.0,0.0,68525,64
64,1.0,65.0,262.0,2174.0,3393.0,43.0,12336.0,426.0,0.0,0.0,0.0,68954,65
65,1.0,48.0,237.0,2053.0,3230.0,42.0,12655.0,434.0,0.0,0.0,0.0,69349,66
66,1.0,34.0,200.0,1958.0,3097.0,45.0,12922.0,443.0,0.0,0.0,0.0,69702,67
67,1.0,27.0,172.0,1846.0,2934.0,45.0,13219.0,456.0,0.0,0.0,0.0,70067,68
68,1.0,22.0,139.0,1754.0,2821.0,38.0,13456.0,469.0,0.0,0.0,0.0,70366,69
69,1.0,12.0,126.0,1663.0,2670.0,32.0,13713.0,483.0,0.0,0.0,0.0,70679,70
70,0.0,11.0,107.0,1584.0,2552.0,27.0,13925.0,494.0,0.0,0.0,0.0,70932,71
71,0.0,8.0,97.0,1483.0,2431.0,21.0,14153.0,507.0,0.0,0.0,0.0,71197,72
72,0.0,7.0,77.0,1416.0,2290.0,15.0,14378.0,517.0,0.0,0.0,0.0,71460,73
73,0.0,7.0,61.0,1352.0,2204.0,16.0,14536.0,524.0,0.0,0.0,0.0,71649,74
74,0.0,7.0,46.0,1295.0,2071.0,20.0,14735.0,526.0,0.0,0.0,0.0,71873,75
75,0.0,6.0,43.0,1211.0,1963.0,14.0,14927.0,536.0,0.0,0.0,0.0,72084,76
76,0.0,6.0,36.0,1151.0,1869.0,8.0,15084.0,546.0,0.0,0.0,0.0,72262,77
77,0.0,5.0,33.0,1096.0,1772.0,8.0,15240.0,546.0,0.0,0.0,0.0,72423,78
78,0.0,4.0,27.0,1030.0,1679.0,12.0,15401.0,547.0,0.0,0.0,0.0,72598,79
79,0.0,3.0,19.0,977.0,1586.0,17.0,15551.0,547.0,0.0,0.0,0.0,72763,80
80,0.0,2.0,16.0,921.0,1508.0,14.0,15683.0,556.0,0.0,0.0,0.0,72915,81
81,0.0,1.0,16.0,870.0,1425.0,16.0,15813.0,559.0,0.0,0.0,0.0,73055,82
82,0.0,0.0,17.0,820.0,1355.0,15.0,15930.0,563.0,0.0,0.0,0.0,73180,83
83,0.0,0.0,13.0,771.0,1274.0,17.0,16057.0,568.0,0.0,0.0,0.0,73323,84
84,0.0,0.0,12.0,730.0,1193.0,15.0,16177.0,573.0,0.0,0.0,0.0,73452,85
85,0.0,0.0,9.0,688.0,1133.0,10.0,16279.0,581.0,0.0,0.0,0.0,73568,86
86,0.0,0.0,7.0,649.0,1077.0,11.0,16371.0,585.0,0.0,0.0,0.0,73671,87
87,0.0,0.0,6.0,622.0,1019.0,10.0,16455.0,588.0,0.0,0.0,0.0,73761,88
88,0.0,0.0,5.0,589.0,976.0,8.0,16528.0,594.0,0.0,0.0,0.0,73845,89
89,0.0,0.0,5.0,557.0,917.0,6.0,16618.0,597.0,0.0,0.0,0.0,73939,90
90,0.0,0.0,5.0,531.0,856.0,9.0,16701.0,598.0,0.0,0.0,0.0,74027,91
91,0.0,0.0,5.0,506.0,821.0,9.0,16760.0,599.0,0.0,0.0,0.0,74088,92
92,0.0,0.0,5.0,475.0,792.0,8.0,16819.0,601.0,0.0,0.0,0.0,74150,93
93,0.0,0.0,4.0,445.0,747.0,6.0,16893.0,605.0,0.0,0.0,0.0,74231,94
94,0.0,0.0,4.0,414.0,704.0,4.0,16967.0,607.0,0.0,0.0,0.0,74307,95
95,0.0,0.0,4.0,394.0,659.0,4.0,17032.0,607.0,0.0,0.0,0.0,74372,96
96,0.0,0.0,4.0,375.0,626.0,3.0,17084.0,608.0,0.0,0.0,0.0,74425,97
97,0.0,0.0,3.0,344.0,593.0,4.0,17146.0,610.0,0.0,0.0,0.0,74493,98
98,0.0,0.0,3.0,323.0,561.0,4.0,17198.0,611.0,0.0,0.0,0.0,74547,99
99,0.0,0.0,3.0,304.0,530.0,5.0,17246.0,612.0,0.0,0.0,0.0,74598,100
100,0.0,0.0,3.0,295.0,505.0,6.0,17279.0,612.0,0.0,0.0,0.0,74632,101
101,0.0,0.0,3.0,284.0,480.0,3.0,17315.0,615.0,0.0,0.0,0.0,74672,102
102,0.0,0.0,3.0,265.0,449.0,4.0,17361.0,618.0,0.0,0.0,0.0,74725,103
103,0.0,0.0,2.0,252.0,421.0,2.0,17402.0,621.0,0.0,0.0,0.0,74771,104
