,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18696.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1
1,18695.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2
2,18694.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,3
3,18693.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,4
4,18692.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,5
5,18691.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,6
6,18689.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,7
7,18681.0,12.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24,8
8,18666.0,24.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42,9
9,18640.0,43.0,8.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,81,10
10,18614.0,57.0,19.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,122,11
11,18575.0,82.0,30.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,178,12
12,18524.0,113.0,46.0,4.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,255,13
13,18449.0,163.0,57.0,6.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,370,14
14,18340.0,229.0,88.0,13.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,534,15
15,18149.0,369.0,117.0,18.0,38.0,0.0,9.0,0.0,0.0,0.0,0.0,801,16
16,17875.0,548.0,180.0,29.0,55.0,0.0,13.0,0.0,0.0,0.0,0.0,1206,17
17,17460.0,820.0,275.0,47.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,1819,18
18,16931.0,1162.0,387.0,74.0,116.0,1.0,29.0,0.0,0.0,0.0,0.0,2620,19
