,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18695.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
1,18694.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2
2,18690.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3
3,18690.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4
4,18683.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5
5,18683.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6
6,18680.0,11.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27,7
7,18676.0,14.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33,8
8,18672.0,16.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39,9
9,18662.0,24.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53,10
10,18648.0,31.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,78,11
11,18627.0,47.0,11.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,108,12
12,18609.0,59.0,14.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,137,13
13,18586.0,71.0,23.0,7.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,174,14
14,18541.0,101.0,34.0,8.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,238,15
15,18495.0,125.0,49.0,10.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,313,16
16,18451.0,135.0,71.0,15.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,406,17
17,18350.0,194.0,103.0,19.0,25.0,0.0,9.0,0.0,0.0,0.0,0.0,562,18
18,18220.0,271.0,132.0,28.0,38.0,0.0,11.0,0.0,0.0,0.0,0.0,771,19
19,18068.0,363.0,161.0,35.0,58.0,0.0,15.0,0.0,0.0,0.0,0.0,1018,20
20,17897.0,462.0,199.0,50.0,72.0,0.0,20.0,0.0,0.0,0.0,0.0,1300,21
21,17688.0,561.0,261.0,73.0,89.0,0.0,28.0,0.0,0.0,0.0,0.0,1675,22
22,17399.0,719.0,339.0,87.0,116.0,0.0,40.0,0.0,0.0,0.0,0.0,2160,23
23,17007.0,966.0,412.0,109.0,152.0,0.0,54.0,0.0,0.0,0.0,0.0,2783,24
24,16542.0,1218.0,522.0,139.0,206.0,1.0,72.0,0.0,0.0,0.0,0.0,3583,25
25,16029.0,1474.0,663.0,170.0,270.0,2.0,92.0,0.0,0.0,0.0,0.0,4490,26
26,15333.0,1862.0,832.0,219.0,332.0,2.0,119.0,1.0,0.0,0.0,0.0,5662,27
27,14552.0,2260.0,1019.0,283.0,431.0,2.0,150.0,3.0,0.0,0.0,0.0,7057,28
28,13608.0,2713.0,1279.0,347.0,560.0,4.0,185.0,4.0,0.0,0.0,0.0,8762,29
29,12576.0,3178.0,1561.0,429.0,703.0,4.0,243.0,6.0,0.0,0.0,0.0,10708,30
30,11398.0,3683.0,1888.0,544.0,858.0,4.0,317.0,8.0,0.0,0.0,0.0,12983,31
31,10071.0,4246.0,2252.0,669.0,1046.0,7.0,401.0,8.0,0.0,0.0,0.0,15561,32
32,8705.0,4697.0,2714.0,813.0,1264.0,6.0,486.0,15.0,0.0,0.0,0.0,18393,33
33,7346.0,5121.0,3092.0,984.0,1512.0,9.0,618.0,18.0,0.0,0.0,0.0,21385,34
34,5942.0,5516.0,3464.0,1161.0,1819.0,8.0,769.0,21.0,0.0,0.0,0.0,24591,35
35,4679.0,5686.0,3859.0,1373.0,2091.0,12.0,978.0,22.0,0.0,0.0,0.0,27860,36
36,3621.0,5576.0,4213.0,1612.0,2468.0,15.0,1169.0,26.0,0.0,0.0,0.0,31102,37
37,2721.0,5416.0,4391.0,1884.0,2842.0,16.0,1399.0,31.0,0.0,0.0,0.0,34185,38
38,1974.0,5133.0,4502.0,2152.0,3201.0,20.0,1683.0,35.0,0.0,0.0,0.0,37177,39
39,1371.0,4794.0,4541.0,2382.0,3553.0,25.0,1990.0,44.0,0.0,0.0,0.0,39955,40
40,926.0,4279.0,4583.0,2619.0,3875.0,24.0,2337.0,57.0,0.0,0.0,0.0,42650,41
41,641.0,3764.0,4495.0,2814.0,4160.0,34.0,2729.0,63.0,0.0,0.0,0.0,45037,42
42,431.0,3291.0,4271.0,3053.0,4419.0,27.0,3126.0,82.0,0.0,0.0,0.0,47265,43
43,290.0,2821.0,4064.0,3196.0,4644.0,43.0,3546.0,96.0,0.0,0.0,0.0,49299,44
44,187.0,2425.0,3793.0,3323.0,4831.0,52.0,3982.0,107.0,0.0,0.0,0.0,51139,45
45,130.0,2063.0,3520.0,3398.0,4970.0,55.0,4443.0,121.0,0.0,0.0,0.0,52800,46
46,78.0,1753.0,3220.0,3473.0,5095.0,59.0,4879.0,143.0,0.0,0.0,0.0,54360,47
47,55.0,1457.0,2965.0,3472.0,5145.0,58.0,5382.0,166.0,0.0,0.0,0.0,55824,48
48,37.0,1214.0,2708.0,3481.0,5167.0,53.0,5852.0,188.0,0.0,0.0,0.0,57130,49
49,27.0,1021.0,2411.0,3483.0,5198.0,56.0,6299.0,205.0,0.0,0.0,0.0,58328,50
50,22.0,841.0,2178.0,3450.0,5145.0,49.0,6793.0,222.0,0.0,0.0,0.0,59458,51
51,20.0,672.0,1964.0,3442.0,5100.0,54.0,7210.0,238.0,0.0,0.0,0.0,60471,52
52,15.0,562.0,1751.0,3372.0,5004.0,53.0,7680.0,263.0,0.0,0.0,0.0,61438,53
53,10.0,482.0,1548.0,3321.0,4901.0,53.0,8106.0,279.0,0.0,0.0,0.0,62275,54
54,7.0,395.0,1344.0,3247.0,4826.0,56.0,8529.0,296.0,0.0,0.0,0.0,63122,55
55,7.0,327.0,1166.0,3167.0,4739.0,54.0,8930.0,310.0,0.0,0.0,0.0,63864,56
56,6.0,271.0,1028.0,3061.0,4584.0,52.0,9371.0,327.0,0.0,0.0,0.0,64591,57
57,3.0,232.0,876.0,2988.0,4475.0,36.0,9735.0,355.0,0.0,0.0,0.0,65235,58
58,2.0,184.0,756.0,2874.0,4329.0,40.0,10144.0,371.0,0.0,0.0,0.0,65899,59
59,2.0,151.0,633.0,2770.0,4192.0,38.0,10529.0,385.0,0.0,0.0,0.0,66500,60
60,1.0,120.0,557.0,2663.0,4032.0,37.0,10893.0,397.0,0.0,0.0,0.0,67028,61
61,1.0,101.0,475.0,2561.0,3865.0,34.0,11252.0,411.0,0.0,0.0,0.0,67533,62
62,1.0,83.0,422.0,2454.0,3707.0,41.0,11571.0,421.0,0.0,0.0,0.0,67969,63
63,1.0,66.0,351.0,2354.0,3560.0,41.0,11897.0,430.0,0.0,0.0,0.0,68419,64
64,1.0,56.0,289.0,2244.0,3424.0,40.0,12205.0,441.0,0.0,0.0,0.0,68830,65
65,1.0,49.0,247.0,2144.0,3284.0,38.0,12482.0,455.0,0.0,0.0,0.0,69190,66
66,1.0,44.0,207.0,2033.0,3095.0,38.0,12813.0,469.0,0.0,0.0,0.0,69599,67
67,1.0,32.0,184.0,1919.0,2960.0,32.0,13088.0,484.0,0.0,0.0,0.0,69946,68
68,1.0,27.0,154.0,1830.0,2833.0,30.0,13331.0,494.0,0.0,0.0,0.0,70247,69
69,1.0,24.0,129.0,1719.0,2706.0,29.0,13589.0,503.0,0.0,0.0,0.0,70553,70
70,1.0,20.0,108.0,1637.0,2597.0,27.0,13797.0,513.0,0.0,0.0,0.0,70809,71
71,1.0,18.0,93.0,1549.0,2471.0,23.0,14023.0,522.0,0.0,0.0,0.0,71069,72
72,1.0,13.0,83.0,1461.0,2351.0,16.0,14241.0,534.0,0.0,0.0,0.0,71324,73
73,1.0,10.0,73.0,1402.0,2238.0,14.0,14422.0,540.0,0.0,0.0,0.0,71531,74
74,1.0,10.0,63.0,1333.0,2120.0,12.0,14614.0,547.0,0.0,0.0,0.0,71745,75
75,1.0,8.0,58.0,1274.0,2011.0,13.0,14784.0,551.0,0.0,0.0,0.0,71933,76
76,1.0,6.0,55.0,1224.0,1878.0,17.0,14965.0,554.0,0.0,0.0,0.0,72131,77
