,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18696.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
1,18695.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
2,18695.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
3,18695.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,4
4,18695.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7,5
5,18695.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8,6
6,18693.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,7
7,18692.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12,8
8,18688.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19,9
9,18686.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24,10
10,18683.0,5.0,6.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,31,11
11,18677.0,10.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,42,12
12,18670.0,15.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,52,13
13,18662.0,20.0,6.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,65,14
14,18652.0,25.0,11.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,80,15
15,18640.0,32.0,15.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,98,16
16,18626.0,38.0,19.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,127,17
17,18605.0,46.0,28.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,165,18
18,18578.0,64.0,28.0,11.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,214,19
19,18541.0,88.0,36.0,11.0,12.0,1.0,11.0,0.0,0.0,0.0,0.0,271,20
