,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18693.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
1,18687.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2
2,18680.0,14.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3
3,18672.0,15.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41,4
4,18655.0,28.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,64,5
5,18623.0,50.0,18.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,107,6
6,18571.0,89.0,22.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,183,7
7,18509.0,136.0,33.0,6.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,265,8
8,18415.0,198.0,55.0,8.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,404,9
9,18294.0,266.0,96.0,12.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0,592,10
10,18085.0,415.0,126.0,26.0,37.0,1.0,10.0,0.0,0.0,0.0,0.0,894,11
11,17820.0,593.0,189.0,35.0,47.0,0.0,15.0,1.0,0.0,0.0,0.0,1277,12
12,17398.0,872.0,293.0,44.0,73.0,0.0,19.0,1.0,0.0,0.0,0.0,1885,13
13,16831.0,1256.0,396.0,71.0,115.0,1.0,29.0,1.0,0.0,0.0,0.0,2726,14
14,16015.0,1765.0,595.0,110.0,172.0,1.0,41.0,1.0,0.0,0.0,0.0,3969,15
15,14853.0,2487.0,905.0,157.0,241.0,1.0,55.0,1.0,0.0,0.0,0.0,5715,16
16,13395.0,3394.0,1237.0,229.0,359.0,4.0,81.0,1.0,0.0,0.0,0.0,7972,17
17,11522.0,4512.0,1695.0,325.0,520.0,3.0,121.0,2.0,0.0,0.0,0.0,10938,18
18,9432.0,5627.0,2268.0,468.0,723.0,7.0,172.0,3.0,0.0,0.0,0.0,14462,19
19,7147.0,6667.0,3013.0,646.0,968.0,9.0,241.0,9.0,0.0,0.0,0.0,18575,20
20,4924.0,7531.0,3708.0,861.0,1320.0,6.0,335.0,15.0,0.0,0.0,0.0,22924,21
21,3126.0,7830.0,4416.0,1133.0,1710.0,7.0,462.0,16.0,0.0,0.0,0.0,27142,22
22,1831.0,7597.0,4950.0,1463.0,2181.0,11.0,644.0,23.0,0.0,0.0,0.0,31159,23
23,968.0,7043.0,5342.0,1791.0,2646.0,13.0,868.0,29.0,0.0,0.0,0.0,34702,24
24,490.0,6181.0,5607.0,2147.0,3122.0,18.0,1104.0,31.0,0.0,0.0,0.0,37841,25
25,237.0,5321.0,5573.0,2499.0,3633.0,23.0,1378.0,36.0,0.0,0.0,0.0,40644,26
26,101.0,4489.0,5415.0,2795.0,4096.0,25.0,1733.0,46.0,0.0,0.0,0.0,43251,27
27,38.0,3779.0,5150.0,3044.0,4482.0,26.0,2129.0,52.0,0.0,0.0,0.0,45534,28
28,19.0,3142.0,4871.0,3238.0,4780.0,33.0,2553.0,64.0,0.0,0.0,0.0,47599,29
29,12.0,2585.0,4490.0,3452.0,5065.0,34.0,2985.0,77.0,0.0,0.0,0.0,49574,30
30,4.0,2133.0,4098.0,3585.0,5288.0,37.0,3462.0,93.0,0.0,0.0,0.0,51408,31
31,1.0,1735.0,3761.0,3673.0,5459.0,41.0,3926.0,104.0,0.0,0.0,0.0,53042,32
32,1.0,1444.0,3351.0,3745.0,5579.0,39.0,4423.0,118.0,0.0,0.0,0.0,54559,33
33,0.0,1221.0,2933.0,3790.0,5614.0,50.0,4955.0,137.0,0.0,0.0,0.0,56008,34
34,0.0,1011.0,2583.0,3831.0,5600.0,49.0,5470.0,156.0,0.0,0.0,0.0,57330,35
35,0.0,817.0,2288.0,3767.0,5616.0,52.0,5984.0,176.0,0.0,0.0,0.0,58570,36
36,0.0,644.0,2046.0,3723.0,5528.0,54.0,6511.0,194.0,0.0,0.0,0.0,59723,37
37,0.0,535.0,1790.0,3655.0,5431.0,56.0,7021.0,212.0,0.0,0.0,0.0,60745,38
38,0.0,443.0,1570.0,3564.0,5312.0,64.0,7517.0,230.0,0.0,0.0,0.0,61689,39
39,0.0,358.0,1348.0,3466.0,5235.0,48.0,7984.0,261.0,0.0,0.0,0.0,62595,40
40,0.0,307.0,1141.0,3374.0,5103.0,48.0,8454.0,273.0,0.0,0.0,0.0,63398,41
41,0.0,248.0,995.0,3255.0,4955.0,55.0,8908.0,284.0,0.0,0.0,0.0,64146,42
42,0.0,215.0,842.0,3163.0,4794.0,44.0,9339.0,303.0,0.0,0.0,0.0,64825,43
43,0.0,173.0,738.0,3030.0,4635.0,43.0,9761.0,320.0,0.0,0.0,0.0,65470,44
44,0.0,146.0,625.0,2905.0,4481.0,44.0,10166.0,333.0,0.0,0.0,0.0,66069,45
45,0.0,129.0,514.0,2792.0,4329.0,42.0,10546.0,348.0,0.0,0.0,0.0,66622,46
46,0.0,107.0,433.0,2668.0,4124.0,46.0,10965.0,357.0,0.0,0.0,0.0,67189,47
47,0.0,89.0,382.0,2535.0,3951.0,40.0,11330.0,373.0,0.0,0.0,0.0,67668,48
48,0.0,77.0,307.0,2420.0,3782.0,37.0,11691.0,386.0,0.0,0.0,0.0,68151,49
49,0.0,60.0,265.0,2301.0,3595.0,36.0,12043.0,400.0,0.0,0.0,0.0,68607,50
50,0.0,48.0,223.0,2167.0,3433.0,39.0,12380.0,410.0,0.0,0.0,0.0,69035,51
51,0.0,37.0,193.0,2055.0,3267.0,38.0,12690.0,420.0,0.0,0.0,0.0,69416,52
52,0.0,26.0,166.0,1933.0,3094.0,41.0,13014.0,426.0,0.0,0.0,0.0,69805,53
53,0.0,21.0,142.0,1832.0,2935.0,42.0,13293.0,435.0,0.0,0.0,0.0,70137,54
54,0.0,14.0,129.0,1740.0,2790.0,36.0,13543.0,448.0,0.0,0.0,0.0,70434,55
55,0.0,10.0,114.0,1674.0,2626.0,30.0,13783.0,463.0,0.0,0.0,0.0,70721,56
56,0.0,9.0,90.0,1601.0,2499.0,32.0,14000.0,469.0,0.0,0.0,0.0,70978,57
57,0.0,6.0,79.0,1513.0,2397.0,25.0,14198.0,482.0,0.0,0.0,0.0,71213,58
58,0.0,4.0,67.0,1440.0,2281.0,19.0,14394.0,495.0,0.0,0.0,0.0,71445,59
59,0.0,4.0,59.0,1347.0,2155.0,18.0,14617.0,500.0,0.0,0.0,0.0,71685,60
60,0.0,3.0,46.0,1271.0,2042.0,20.0,14815.0,503.0,0.0,0.0,0.0,71906,61
61,0.0,2.0,41.0,1200.0,1951.0,22.0,14977.0,507.0,0.0,0.0,0.0,72085,62
62,0.0,2.0,33.0,1137.0,1857.0,17.0,15142.0,512.0,0.0,0.0,0.0,72265,63
63,0.0,2.0,30.0,1056.0,1750.0,13.0,15328.0,521.0,0.0,0.0,0.0,72469,64
64,0.0,2.0,26.0,997.0,1645.0,9.0,15494.0,527.0,0.0,0.0,0.0,72648,65
65,0.0,2.0,18.0,937.0,1558.0,10.0,15645.0,530.0,0.0,0.0,0.0,72814,66
66,0.0,2.0,16.0,875.0,1456.0,12.0,15804.0,535.0,0.0,0.0,0.0,72988,67
67,0.0,0.0,13.0,830.0,1368.0,11.0,15938.0,540.0,0.0,0.0,0.0,73138,68
68,0.0,0.0,12.0,775.0,1285.0,9.0,16075.0,544.0,0.0,0.0,0.0,73282,69
69,0.0,0.0,12.0,743.0,1217.0,10.0,16174.0,544.0,0.0,0.0,0.0,73382,70
70,0.0,0.0,10.0,698.0,1153.0,7.0,16283.0,549.0,0.0,0.0,0.0,73501,71
