,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18693.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
1,18691.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,2
2,18687.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,3
3,18681.0,11.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25,4
4,18669.0,18.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,45,5
5,18657.0,25.0,11.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,66,6
6,18637.0,42.0,12.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,91,7
7,18612.0,57.0,21.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,127,8
8,18562.0,93.0,27.0,6.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,199,9
9,18493.0,136.0,47.0,7.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,300,10
10,18391.0,206.0,66.0,10.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,447,11
11,18253.0,300.0,91.0,17.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,651,12
12,18042.0,432.0,146.0,25.0,45.0,0.0,10.0,0.0,0.0,0.0,0.0,968,13
13,17752.0,622.0,213.0,33.0,65.0,0.0,15.0,0.0,0.0,0.0,0.0,1396,14
14,17301.0,921.0,315.0,51.0,94.0,0.0,18.0,0.0,0.0,0.0,0.0,2052,15
15,16658.0,1351.0,437.0,90.0,140.0,0.0,24.0,0.0,0.0,0.0,0.0,3005,16
16,15722.0,1959.0,674.0,126.0,169.0,2.0,48.0,0.0,0.0,0.0,0.0,4386,17
17,14502.0,2732.0,950.0,174.0,263.0,3.0,75.0,1.0,0.0,0.0,0.0,6254,18
18,12950.0,3710.0,1284.0,249.0,407.0,4.0,93.0,3.0,0.0,0.0,0.0,8643,19
19,11094.0,4726.0,1841.0,344.0,554.0,3.0,133.0,5.0,0.0,0.0,0.0,11665,20
20,8884.0,5880.0,2476.0,481.0,768.0,1.0,202.0,8.0,0.0,0.0,0.0,15425,21
21,6657.0,6866.0,3163.0,668.0,1044.0,3.0,290.0,9.0,0.0,0.0,0.0,19539,22
22,4524.0,7551.0,3924.0,901.0,1402.0,8.0,379.0,11.0,0.0,0.0,0.0,23905,23
23,2804.0,7664.0,4674.0,1202.0,1804.0,11.0,527.0,14.0,0.0,0.0,0.0,28246,24
24,1564.0,7307.0,5279.0,1517.0,2283.0,17.0,713.0,20.0,0.0,0.0,0.0,32279,25
25,794.0,6681.0,5610.0,1856.0,2755.0,17.0,961.0,26.0,0.0,0.0,0.0,35771,26
26,383.0,5824.0,5775.0,2141.0,3267.0,18.0,1258.0,34.0,0.0,0.0,0.0,38868,27
27,186.0,4965.0,5728.0,2465.0,3743.0,23.0,1553.0,37.0,0.0,0.0,0.0,41530,28
28,84.0,4200.0,5477.0,2781.0,4172.0,20.0,1916.0,50.0,0.0,0.0,0.0,44003,29
29,38.0,3446.0,5256.0,3001.0,4540.0,31.0,2331.0,57.0,0.0,0.0,0.0,46310,30
30,17.0,2846.0,4875.0,3229.0,4863.0,33.0,2773.0,64.0,0.0,0.0,0.0,48414,31
31,6.0,2358.0,4462.0,3415.0,5108.0,36.0,3239.0,76.0,0.0,0.0,0.0,50329,32
32,4.0,1891.0,4121.0,3529.0,5258.0,45.0,3765.0,87.0,0.0,0.0,0.0,52168,33
33,0.0,1546.0,3713.0,3631.0,5394.0,44.0,4268.0,104.0,0.0,0.0,0.0,53815,34
34,0.0,1308.0,3246.0,3707.0,5528.0,43.0,4748.0,120.0,0.0,0.0,0.0,55270,35
35,0.0,1072.0,2918.0,3721.0,5564.0,52.0,5237.0,136.0,0.0,0.0,0.0,56601,36
36,0.0,855.0,2613.0,3726.0,5579.0,52.0,5723.0,152.0,0.0,0.0,0.0,57858,37
37,0.0,725.0,2277.0,3710.0,5585.0,51.0,6180.0,172.0,0.0,0.0,0.0,58950,38
38,0.0,602.0,1991.0,3652.0,5557.0,56.0,6655.0,187.0,0.0,0.0,0.0,59992,39
39,0.0,498.0,1735.0,3606.0,5442.0,53.0,7160.0,206.0,0.0,0.0,0.0,60996,40
40,0.0,403.0,1513.0,3554.0,5317.0,55.0,7642.0,216.0,0.0,0.0,0.0,61913,41
41,0.0,332.0,1311.0,3482.0,5171.0,55.0,8115.0,234.0,0.0,0.0,0.0,62767,42
42,0.0,272.0,1136.0,3400.0,4987.0,57.0,8593.0,255.0,0.0,0.0,0.0,63584,43
43,0.0,226.0,977.0,3286.0,4823.0,56.0,9052.0,280.0,0.0,0.0,0.0,64343,44
44,0.0,188.0,828.0,3167.0,4685.0,61.0,9479.0,292.0,0.0,0.0,0.0,65025,45
45,0.0,148.0,720.0,3060.0,4516.0,57.0,9890.0,309.0,0.0,0.0,0.0,65654,46
46,0.0,115.0,619.0,2939.0,4361.0,60.0,10282.0,324.0,0.0,0.0,0.0,66248,47
47,0.0,103.0,522.0,2828.0,4172.0,63.0,10675.0,337.0,0.0,0.0,0.0,66791,48
48,0.0,78.0,455.0,2726.0,4004.0,47.0,11031.0,359.0,0.0,0.0,0.0,67292,49
49,0.0,62.0,384.0,2594.0,3847.0,54.0,11386.0,373.0,0.0,0.0,0.0,67785,50
50,0.0,56.0,332.0,2478.0,3690.0,55.0,11705.0,384.0,0.0,0.0,0.0,68194,51
51,0.0,45.0,282.0,2363.0,3522.0,48.0,12035.0,405.0,0.0,0.0,0.0,68631,52
52,0.0,36.0,238.0,2254.0,3331.0,46.0,12379.0,416.0,0.0,0.0,0.0,69057,53
53,0.0,30.0,187.0,2146.0,3176.0,53.0,12683.0,425.0,0.0,0.0,0.0,69449,54
54,0.0,28.0,151.0,2027.0,3006.0,48.0,12999.0,441.0,0.0,0.0,0.0,69833,55
55,0.0,23.0,128.0,1913.0,2847.0,38.0,13294.0,457.0,0.0,0.0,0.0,70184,56
56,0.0,18.0,109.0,1808.0,2716.0,39.0,13542.0,468.0,0.0,0.0,0.0,70485,57
57,0.0,14.0,96.0,1706.0,2583.0,38.0,13783.0,480.0,0.0,0.0,0.0,70771,58
58,0.0,12.0,81.0,1610.0,2446.0,34.0,14026.0,491.0,0.0,0.0,0.0,71052,59
59,0.0,11.0,64.0,1520.0,2330.0,27.0,14246.0,502.0,0.0,0.0,0.0,71308,60
60,0.0,8.0,59.0,1435.0,2194.0,24.0,14469.0,511.0,0.0,0.0,0.0,71557,61
61,0.0,8.0,49.0,1355.0,2089.0,29.0,14656.0,514.0,0.0,0.0,0.0,71765,62
62,0.0,8.0,37.0,1265.0,1989.0,28.0,14848.0,525.0,0.0,0.0,0.0,71991,63
63,0.0,7.0,36.0,1187.0,1865.0,26.0,15045.0,534.0,0.0,0.0,0.0,72207,64
64,0.0,7.0,27.0,1131.0,1780.0,25.0,15189.0,541.0,0.0,0.0,0.0,72373,65
65,0.0,2.0,28.0,1066.0,1693.0,19.0,15339.0,553.0,0.0,0.0,0.0,72551,66
66,0.0,1.0,27.0,1002.0,1585.0,21.0,15505.0,559.0,0.0,0.0,0.0,72734,67
67,0.0,1.0,24.0,952.0,1491.0,19.0,15645.0,568.0,0.0,0.0,0.0,72893,68
68,0.0,0.0,18.0,895.0,1409.0,17.0,15786.0,575.0,0.0,0.0,0.0,73054,69
69,0.0,0.0,17.0,843.0,1345.0,15.0,15900.0,580.0,0.0,0.0,0.0,73177,70
70,0.0,0.0,16.0,807.0,1275.0,12.0,16003.0,587.0,0.0,0.0,0.0,73292,71
71,0.0,0.0,14.0,754.0,1201.0,13.0,16128.0,590.0,0.0,0.0,0.0,73426,72
72,0.0,0.0,12.0,717.0,1134.0,14.0,16230.0,593.0,0.0,0.0,0.0,73537,73
73,0.0,0.0,11.0,676.0,1081.0,16.0,16321.0,595.0,0.0,0.0,0.0,73635,74
74,0.0,0.0,8.0,637.0,1015.0,19.0,16425.0,596.0,0.0,0.0,0.0,73747,75
75,0.0,0.0,8.0,596.0,981.0,14.0,16500.0,601.0,0.0,0.0,0.0,73827,76
76,0.0,0.0,6.0,561.0,927.0,8.0,16591.0,607.0,0.0,0.0,0.0,73926,77
77,0.0,0.0,4.0,530.0,875.0,6.0,16674.0,611.0,0.0,0.0,0.0,74017,78
78,0.0,0.0,4.0,496.0,833.0,8.0,16746.0,613.0,0.0,0.0,0.0,74095,79
79,0.0,0.0,4.0,464.0,783.0,11.0,16825.0,613.0,0.0,0.0,0.0,74177,80
80,0.0,0.0,2.0,446.0,737.0,11.0,16890.0,614.0,0.0,0.0,0.0,74246,81
81,0.0,0.0,2.0,428.0,710.0,7.0,16933.0,620.0,0.0,0.0,0.0,74297,82
82,0.0,0.0,2.0,405.0,670.0,9.0,16994.0,620.0,0.0,0.0,0.0,74360,83
83,0.0,0.0,1.0,385.0,624.0,7.0,17059.0,624.0,0.0,0.0,0.0,74432,84
84,0.0,0.0,1.0,357.0,586.0,6.0,17123.0,627.0,0.0,0.0,0.0,74501,85
85,0.0,0.0,1.0,335.0,552.0,5.0,17178.0,629.0,0.0,0.0,0.0,74559,86
86,0.0,0.0,0.0,316.0,520.0,7.0,17227.0,630.0,0.0,0.0,0.0,74613,87
87,0.0,0.0,0.0,300.0,494.0,4.0,17269.0,633.0,0.0,0.0,0.0,74658,88
88,0.0,0.0,0.0,290.0,461.0,1.0,17311.0,637.0,0.0,0.0,0.0,74705,89
89,0.0,0.0,0.0,276.0,440.0,1.0,17346.0,637.0,0.0,0.0,0.0,74740,90
90,0.0,0.0,0.0,260.0,411.0,1.0,17390.0,638.0,0.0,0.0,0.0,74786,91
91,0.0,0.0,0.0,249.0,382.0,0.0,17430.0,639.0,0.0,0.0,0.0,74827,92
92,0.0,0.0,0.0,236.0,365.0,0.0,17460.0,639.0,0.0,0.0,0.0,74857,93
93,0.0,0.0,0.0,222.0,345.0,0.0,17493.0,640.0,0.0,0.0,0.0,74892,94
94,0.0,0.0,0.0,204.0,330.0,1.0,17525.0,640.0,0.0,0.0,0.0,74925,95
95,0.0,0.0,0.0,195.0,308.0,0.0,17556.0,641.0,0.0,0.0,0.0,74957,96
96,0.0,0.0,0.0,183.0,299.0,0.0,17577.0,641.0,0.0,0.0,0.0,74978,97
97,0.0,0.0,0.0,174.0,284.0,0.0,17601.0,641.0,0.0,0.0,0.0,75002,98
98,0.0,0.0,0.0,161.0,266.0,0.0,17630.0,643.0,0.0,0.0,0.0,75035,99
99,0.0,0.0,0.0,151.0,250.0,1.0,17655.0,643.0,0.0,0.0,0.0,75061,100
100,0.0,0.0,0.0,139.0,240.0,0.0,17676.0,645.0,0.0,0.0,0.0,75085,101
101,0.0,0.0,0.0,126.0,226.0,3.0,17700.0,645.0,0.0,0.0,0.0,75112,102
102,0.0,0.0,0.0,119.0,209.0,0.0,17724.0,648.0,0.0,0.0,0.0,75139,103
103,0.0,0.0,0.0,114.0,199.0,0.0,17738.0,649.0,0.0,0.0,0.0,75155,104
104,0.0,0.0,0.0,111.0,189.0,0.0,17751.0,649.0,0.0,0.0,0.0,75168,105
105,0.0,0.0,0.0,104.0,180.0,0.0,17767.0,649.0,0.0,0.0,0.0,75184,106
106,0.0,0.0,0.0,97.0,171.0,0.0,17783.0,649.0,0.0,0.0,0.0,75200,107
107,0.0,0.0,0.0,93.0,158.0,0.0,17800.0,649.0,0.0,0.0,0.0,75217,108
108,0.0,0.0,0.0,80.0,149.0,0.0,17822.0,649.0,0.0,0.0,0.0,75239,109
109,0.0,0.0,0.0,77.0,139.0,0.0,17835.0,649.0,0.0,0.0,0.0,75252,110
110,0.0,0.0,0.0,71.0,129.0,0.0,17851.0,649.0,0.0,0.0,0.0,75268,111
111,0.0,0.0,0.0,65.0,122.0,1.0,17863.0,649.0,0.0,0.0,0.0,75281,112
112,0.0,0.0,0.0,63.0,119.0,1.0,17868.0,649.0,0.0,0.0,0.0,75286,113
113,0.0,0.0,0.0,61.0,113.0,1.0,17876.0,649.0,0.0,0.0,0.0,75294,114
114,0.0,0.0,0.0,55.0,110.0,0.0,17885.0,650.0,0.0,0.0,0.0,75304,115
115,0.0,0.0,0.0,53.0,100.0,0.0,17897.0,650.0,0.0,0.0,0.0,75316,116
116,0.0,0.0,0.0,49.0,94.0,1.0,17906.0,650.0,0.0,0.0,0.0,75326,117
117,0.0,0.0,0.0,44.0,86.0,0.0,17919.0,651.0,0.0,0.0,0.0,75340,118
