,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18696.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
1,18695.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2
2,18695.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3
3,18694.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4
4,18692.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
5,18687.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6
6,18684.0,9.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20,7
7,18678.0,13.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29,8
8,18671.0,16.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9
9,18661.0,22.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,59,10
10,18650.0,30.0,10.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,75,11
11,18643.0,29.0,15.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,93,12
12,18617.0,44.0,20.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,136,13
13,18592.0,63.0,21.0,7.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,173,14
14,18564.0,79.0,28.0,7.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,221,15
15,18532.0,92.0,42.0,5.0,22.0,0.0,7.0,0.0,0.0,0.0,0.0,279,16
16,18490.0,123.0,43.0,7.0,30.0,0.0,7.0,0.0,0.0,0.0,0.0,342,17
17,18422.0,169.0,52.0,14.0,34.0,0.0,9.0,0.0,0.0,0.0,0.0,447,18
18,18348.0,201.0,80.0,20.0,41.0,0.0,10.0,0.0,0.0,0.0,0.0,578,19
19,18246.0,248.0,116.0,26.0,49.0,0.0,15.0,0.0,0.0,0.0,0.0,759,20
20,18096.0,339.0,152.0,32.0,56.0,0.0,25.0,0.0,0.0,0.0,0.0,1001,21
21,17921.0,437.0,191.0,42.0,76.0,0.0,33.0,0.0,0.0,0.0,0.0,1299,22
22,17710.0,549.0,250.0,57.0,95.0,0.0,39.0,0.0,0.0,0.0,0.0,1655,23
23,17414.0,728.0,318.0,76.0,116.0,1.0,47.0,0.0,0.0,0.0,0.0,2126,24
24,17058.0,933.0,405.0,100.0,145.0,2.0,57.0,0.0,0.0,0.0,0.0,2708,25
25,16659.0,1130.0,519.0,134.0,186.0,2.0,70.0,0.0,0.0,0.0,0.0,3410,26
26,16098.0,1455.0,635.0,171.0,248.0,2.0,91.0,0.0,0.0,0.0,0.0,4348,27
27,15463.0,1755.0,830.0,222.0,313.0,2.0,115.0,0.0,0.0,0.0,0.0,5482,28
28,14720.0,2134.0,1018.0,281.0,391.0,4.0,152.0,0.0,0.0,0.0,0.0,6804,29
29,13776.0,2640.0,1215.0,359.0,521.0,6.0,183.0,0.0,0.0,0.0,0.0,8460,30
30,12685.0,3164.0,1511.0,453.0,631.0,9.0,245.0,2.0,0.0,0.0,0.0,10458,31
31,11455.0,3704.0,1839.0,547.0,831.0,9.0,308.0,7.0,0.0,0.0,0.0,12813,32
32,10147.0,4263.0,2218.0,649.0,1017.0,8.0,389.0,9.0,0.0,0.0,0.0,15324,33
33,8732.0,4784.0,2592.0,836.0,1246.0,12.0,487.0,11.0,0.0,0.0,0.0,18259,34
34,7368.0,5182.0,2994.0,1006.0,1507.0,10.0,616.0,17.0,0.0,0.0,0.0,21292,35
35,6044.0,5439.0,3421.0,1176.0,1812.0,14.0,770.0,24.0,0.0,0.0,0.0,24495,36
36,4749.0,5616.0,3812.0,1377.0,2139.0,16.0,960.0,31.0,0.0,0.0,0.0,27841,37
37,3611.0,5690.0,4095.0,1609.0,2497.0,23.0,1139.0,36.0,0.0,0.0,0.0,31020,38
38,2672.0,5551.0,4348.0,1808.0,2872.0,24.0,1382.0,43.0,0.0,0.0,0.0,34121,39
39,1937.0,5283.0,4489.0,2045.0,3228.0,27.0,1640.0,51.0,0.0,0.0,0.0,36999,40
40,1346.0,4854.0,4590.0,2290.0,3576.0,30.0,1957.0,57.0,0.0,0.0,0.0,39862,41
41,928.0,4374.0,4609.0,2499.0,3907.0,31.0,2289.0,63.0,0.0,0.0,0.0,42402,42
42,645.0,3862.0,4482.0,2684.0,4285.0,33.0,2636.0,73.0,0.0,0.0,0.0,44772,43
43,419.0,3361.0,4403.0,2858.0,4469.0,30.0,3073.0,87.0,0.0,0.0,0.0,46993,44
44,281.0,2894.0,4199.0,3014.0,4690.0,34.0,3490.0,98.0,0.0,0.0,0.0,48988,45
45,188.0,2488.0,3851.0,3162.0,4918.0,34.0,3947.0,112.0,0.0,0.0,0.0,50915,46
46,120.0,2105.0,3529.0,3268.0,5101.0,42.0,4417.0,118.0,0.0,0.0,0.0,52697,47
47,70.0,1782.0,3250.0,3328.0,5218.0,51.0,4870.0,131.0,0.0,0.0,0.0,54260,48
48,45.0,1500.0,2885.0,3418.0,5326.0,48.0,5325.0,153.0,0.0,0.0,0.0,55760,49
49,30.0,1242.0,2638.0,3437.0,5329.0,48.0,5805.0,171.0,0.0,0.0,0.0,57084,50
50,19.0,1029.0,2393.0,3446.0,5296.0,49.0,6285.0,183.0,0.0,0.0,0.0,58293,51
51,14.0,848.0,2144.0,3428.0,5238.0,58.0,6781.0,189.0,0.0,0.0,0.0,59438,52
52,8.0,709.0,1862.0,3350.0,5221.0,58.0,7282.0,210.0,0.0,0.0,0.0,60560,53
53,4.0,581.0,1640.0,3305.0,5151.0,53.0,7734.0,232.0,0.0,0.0,0.0,61541,54
