,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18693.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
1,18687.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2
2,18683.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3
3,18681.0,11.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4
4,18675.0,17.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5
5,18670.0,22.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,6
6,18666.0,23.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43,7
7,18659.0,26.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,59,8
8,18649.0,31.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,75,9
9,18633.0,41.0,12.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,102,10
10,18614.0,54.0,12.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,133,11
11,18597.0,61.0,17.0,11.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,166,12
12,18559.0,85.0,29.0,13.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,220,13
13,18521.0,105.0,39.0,16.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,285,14
14,18483.0,129.0,48.0,18.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,343,15
15,18422.0,165.0,64.0,20.0,22.0,0.0,7.0,0.0,0.0,0.0,0.0,441,16
16,18354.0,197.0,89.0,21.0,29.0,0.0,10.0,0.0,0.0,0.0,0.0,559,17
17,18256.0,255.0,103.0,29.0,43.0,0.0,14.0,0.0,0.0,0.0,0.0,727,18
18,18154.0,300.0,138.0,35.0,53.0,0.0,20.0,0.0,0.0,0.0,0.0,914,19
19,18019.0,363.0,179.0,46.0,66.0,0.0,27.0,0.0,0.0,0.0,0.0,1159,20
20,17824.0,470.0,231.0,57.0,85.0,0.0,33.0,0.0,0.0,0.0,0.0,1484,21
