,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18694.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1,18693.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2
2,18689.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3
3,18685.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4
4,18678.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5
5,18672.0,20.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33,6
6,18658.0,27.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56,7
7,18641.0,37.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,84,8
8,18617.0,55.0,18.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,115,9
9,18561.0,92.0,30.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,197,10
10,18490.0,146.0,36.0,10.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,297,11
11,18390.0,207.0,65.0,14.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,448,12
12,18204.0,328.0,111.0,21.0,32.0,1.0,3.0,0.0,0.0,0.0,0.0,719,13
13,17989.0,464.0,162.0,32.0,46.0,0.0,6.0,1.0,0.0,0.0,0.0,1045,14
14,17648.0,679.0,242.0,48.0,70.0,0.0,12.0,1.0,0.0,0.0,0.0,1564,15
15,17148.0,1025.0,348.0,58.0,99.0,1.0,20.0,1.0,0.0,0.0,0.0,2275,16
16,16460.0,1468.0,496.0,83.0,160.0,2.0,30.0,1.0,0.0,0.0,0.0,3316,17
