,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18695.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
1,18692.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2
2,18690.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3
3,18686.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4
4,18676.0,19.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,5
5,18664.0,28.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41,6
6,18653.0,34.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,58,7
7,18636.0,45.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,83,8
8,18610.0,61.0,21.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,122,9
9,18569.0,92.0,28.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,176,10
10,18502.0,134.0,41.0,6.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,281,11
11,18404.0,193.0,70.0,10.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,431,12
12,18249.0,298.0,104.0,15.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,654,13
13,18047.0,427.0,151.0,24.0,37.0,0.0,14.0,0.0,0.0,0.0,0.0,962,14
14,17693.0,676.0,223.0,39.0,51.0,0.0,18.0,0.0,0.0,0.0,0.0,1458,15
15,17192.0,1020.0,332.0,61.0,72.0,0.0,23.0,0.0,0.0,0.0,0.0,2169,16
16,16551.0,1437.0,484.0,89.0,105.0,0.0,34.0,0.0,0.0,0.0,0.0,3117,17
17,15622.0,2075.0,666.0,134.0,155.0,0.0,48.0,0.0,0.0,0.0,0.0,4460,18
18,14391.0,2817.0,1003.0,189.0,230.0,1.0,69.0,0.0,0.0,0.0,0.0,6354,19
19,12800.0,3754.0,1393.0,269.0,376.0,0.0,106.0,2.0,0.0,0.0,0.0,8903,20
20,10909.0,4813.0,1923.0,368.0,533.0,2.0,150.0,2.0,0.0,0.0,0.0,11975,21
21,8689.0,5996.0,2535.0,521.0,743.0,0.0,211.0,5.0,0.0,0.0,0.0,15722,22
22,6394.0,6942.0,3303.0,721.0,1041.0,3.0,291.0,5.0,0.0,0.0,0.0,20030,23
23,4252.0,7624.0,4036.0,969.0,1397.0,9.0,407.0,6.0,0.0,0.0,0.0,24483,24
24,2551.0,7813.0,4736.0,1191.0,1825.0,15.0,562.0,7.0,0.0,0.0,0.0,28671,25
25,1437.0,7453.0,5211.0,1511.0,2318.0,16.0,743.0,11.0,0.0,0.0,0.0,32448,26
26,704.0,6801.0,5570.0,1811.0,2814.0,25.0,958.0,17.0,0.0,0.0,0.0,35828,27
27,323.0,5926.0,5723.0,2130.0,3318.0,25.0,1232.0,23.0,0.0,0.0,0.0,38855,28
28,143.0,5012.0,5703.0,2461.0,3783.0,34.0,1535.0,29.0,0.0,0.0,0.0,41567,29
29,64.0,4209.0,5516.0,2750.0,4189.0,37.0,1895.0,40.0,0.0,0.0,0.0,43982,30
30,27.0,3509.0,5191.0,3047.0,4547.0,39.0,2287.0,53.0,0.0,0.0,0.0,46238,31
31,10.0,2872.0,4886.0,3258.0,4835.0,52.0,2727.0,60.0,0.0,0.0,0.0,48335,32
32,2.0,2371.0,4486.0,3428.0,5116.0,46.0,3170.0,81.0,0.0,0.0,0.0,50240,33
33,0.0,1950.0,4054.0,3572.0,5353.0,50.0,3624.0,97.0,0.0,0.0,0.0,52012,34
34,0.0,1600.0,3671.0,3641.0,5498.0,49.0,4125.0,116.0,0.0,0.0,0.0,53633,35
35,0.0,1307.0,3284.0,3717.0,5596.0,48.0,4613.0,135.0,0.0,0.0,0.0,55131,36
36,0.0,1085.0,2885.0,3742.0,5664.0,52.0,5121.0,151.0,0.0,0.0,0.0,56519,37
37,0.0,897.0,2521.0,3741.0,5721.0,57.0,5597.0,166.0,0.0,0.0,0.0,57770,38
38,0.0,746.0,2210.0,3727.0,5701.0,56.0,6070.0,190.0,0.0,0.0,0.0,58904,39
39,0.0,618.0,1913.0,3691.0,5656.0,56.0,6557.0,209.0,0.0,0.0,0.0,59982,40
40,0.0,509.0,1673.0,3626.0,5576.0,55.0,7032.0,229.0,0.0,0.0,0.0,60956,41
41,0.0,408.0,1482.0,3505.0,5438.0,62.0,7562.0,243.0,0.0,0.0,0.0,61914,42
42,0.0,339.0,1263.0,3441.0,5317.0,55.0,8020.0,265.0,0.0,0.0,0.0,62767,43
43,0.0,281.0,1097.0,3320.0,5154.0,56.0,8510.0,282.0,0.0,0.0,0.0,63575,44
44,0.0,234.0,928.0,3192.0,5000.0,65.0,8987.0,294.0,0.0,0.0,0.0,64351,45
45,0.0,187.0,802.0,3078.0,4839.0,62.0,9414.0,318.0,0.0,0.0,0.0,65043,46
46,0.0,150.0,702.0,2967.0,4650.0,52.0,9842.0,337.0,0.0,0.0,0.0,65676,47
47,0.0,115.0,605.0,2846.0,4452.0,46.0,10285.0,351.0,0.0,0.0,0.0,66311,48
48,0.0,94.0,527.0,2721.0,4251.0,50.0,10695.0,362.0,0.0,0.0,0.0,66868,49
49,0.0,76.0,455.0,2607.0,4052.0,53.0,11080.0,377.0,0.0,0.0,0.0,67394,50
50,0.0,63.0,378.0,2485.0,3857.0,53.0,11471.0,393.0,0.0,0.0,0.0,67920,51
51,0.0,54.0,333.0,2355.0,3677.0,52.0,11822.0,407.0,0.0,0.0,0.0,68362,52
52,0.0,42.0,292.0,2244.0,3503.0,51.0,12148.0,420.0,0.0,0.0,0.0,68778,53
53,0.0,34.0,250.0,2133.0,3355.0,44.0,12447.0,437.0,0.0,0.0,0.0,69164,54
54,0.0,26.0,202.0,2040.0,3222.0,42.0,12718.0,450.0,0.0,0.0,0.0,69523,55
55,0.0,19.0,182.0,1940.0,3075.0,39.0,12986.0,459.0,0.0,0.0,0.0,69843,56
56,0.0,16.0,159.0,1843.0,2921.0,39.0,13249.0,473.0,0.0,0.0,0.0,70164,57
57,0.0,12.0,127.0,1752.0,2783.0,25.0,13510.0,491.0,0.0,0.0,0.0,70487,58
58,0.0,11.0,104.0,1668.0,2636.0,26.0,13757.0,498.0,0.0,0.0,0.0,70774,59
59,0.0,8.0,83.0,1578.0,2516.0,26.0,13981.0,508.0,0.0,0.0,0.0,71045,60
60,0.0,7.0,64.0,1501.0,2430.0,23.0,14158.0,517.0,0.0,0.0,0.0,71259,61
61,0.0,6.0,58.0,1414.0,2296.0,18.0,14380.0,528.0,0.0,0.0,0.0,71506,62
62,0.0,2.0,48.0,1347.0,2185.0,19.0,14567.0,532.0,0.0,0.0,0.0,71720,63
63,0.0,2.0,35.0,1261.0,2087.0,15.0,14760.0,540.0,0.0,0.0,0.0,71938,64
64,0.0,2.0,30.0,1190.0,1991.0,15.0,14928.0,544.0,0.0,0.0,0.0,72119,65
65,0.0,1.0,26.0,1116.0,1900.0,19.0,15091.0,547.0,0.0,0.0,0.0,72298,66
66,0.0,1.0,22.0,1065.0,1800.0,22.0,15239.0,551.0,0.0,0.0,0.0,72461,67
67,0.0,1.0,19.0,1005.0,1710.0,20.0,15388.0,557.0,0.0,0.0,0.0,72623,68
68,0.0,1.0,12.0,950.0,1612.0,17.0,15543.0,565.0,0.0,0.0,0.0,72798,69
69,0.0,1.0,9.0,894.0,1528.0,17.0,15682.0,569.0,0.0,0.0,0.0,72948,70
70,0.0,1.0,8.0,838.0,1444.0,14.0,15821.0,574.0,0.0,0.0,0.0,73096,71
71,0.0,1.0,7.0,790.0,1379.0,12.0,15934.0,577.0,0.0,0.0,0.0,73214,72
72,0.0,1.0,4.0,742.0,1323.0,14.0,16038.0,578.0,0.0,0.0,0.0,73325,73
73,0.0,1.0,3.0,702.0,1250.0,13.0,16150.0,581.0,0.0,0.0,0.0,73443,74
