,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18695.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
1,18694.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2
2,18693.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
3,18693.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4
4,18687.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,5
5,18683.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,6
6,18677.0,17.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26,7
7,18669.0,20.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40,8
8,18650.0,30.0,15.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,71,9
9,18622.0,47.0,19.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,117,10
10,18583.0,73.0,28.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,175,11
11,18513.0,116.0,48.0,12.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,280,12
12,18418.0,188.0,60.0,17.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,409,13
13,18266.0,291.0,97.0,19.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,623,14
14,18037.0,446.0,144.0,27.0,38.0,0.0,8.0,0.0,0.0,0.0,0.0,955,15
15,17731.0,648.0,217.0,37.0,52.0,0.0,15.0,0.0,0.0,0.0,0.0,1403,16
16,17304.0,926.0,308.0,52.0,85.0,0.0,25.0,0.0,0.0,0.0,0.0,2047,17
17,16679.0,1314.0,473.0,78.0,120.0,0.0,34.0,2.0,0.0,0.0,0.0,2994,18
18,15692.0,1975.0,710.0,114.0,163.0,0.0,44.0,2.0,0.0,0.0,0.0,4406,19
19,14548.0,2682.0,989.0,171.0,244.0,0.0,64.0,2.0,0.0,0.0,0.0,6165,20
20,13014.0,3638.0,1350.0,238.0,367.0,0.0,90.0,3.0,0.0,0.0,0.0,8522,21
21,11158.0,4719.0,1790.0,362.0,542.0,1.0,125.0,3.0,0.0,0.0,0.0,11524,22
22,8972.0,5868.0,2413.0,505.0,743.0,2.0,193.0,4.0,0.0,0.0,0.0,15232,23
23,6763.0,6837.0,3118.0,677.0,1017.0,6.0,276.0,6.0,0.0,0.0,0.0,19307,24
24,4673.0,7572.0,3794.0,910.0,1363.0,8.0,371.0,9.0,0.0,0.0,0.0,23534,25
25,2916.0,7848.0,4461.0,1207.0,1750.0,8.0,496.0,14.0,0.0,0.0,0.0,27721,26
26,1660.0,7608.0,5018.0,1487.0,2235.0,13.0,662.0,17.0,0.0,0.0,0.0,31589,27
27,885.0,6951.0,5393.0,1824.0,2716.0,17.0,893.0,21.0,0.0,0.0,0.0,35097,28
28,439.0,6090.0,5588.0,2155.0,3201.0,19.0,1178.0,30.0,0.0,0.0,0.0,38267,29
29,205.0,5197.0,5641.0,2469.0,3640.0,27.0,1487.0,34.0,0.0,0.0,0.0,41027,30
30,97.0,4387.0,5446.0,2724.0,4121.0,33.0,1855.0,37.0,0.0,0.0,0.0,43546,31
31,43.0,3716.0,5118.0,2988.0,4506.0,32.0,2246.0,51.0,0.0,0.0,0.0,45797,32
32,13.0,3093.0,4853.0,3192.0,4817.0,36.0,2631.0,65.0,0.0,0.0,0.0,47817,33
33,5.0,2581.0,4459.0,3343.0,5111.0,36.0,3087.0,78.0,0.0,0.0,0.0,49742,34
34,2.0,2115.0,4103.0,3476.0,5254.0,47.0,3615.0,88.0,0.0,0.0,0.0,51599,35
35,2.0,1749.0,3717.0,3598.0,5386.0,55.0,4094.0,99.0,0.0,0.0,0.0,53226,36
36,2.0,1436.0,3365.0,3660.0,5472.0,60.0,4593.0,112.0,0.0,0.0,0.0,54734,37
37,0.0,1159.0,3027.0,3675.0,5544.0,60.0,5104.0,131.0,0.0,0.0,0.0,56181,38
38,0.0,944.0,2676.0,3647.0,5618.0,70.0,5600.0,145.0,0.0,0.0,0.0,57497,39
39,0.0,778.0,2341.0,3610.0,5595.0,74.0,6138.0,164.0,0.0,0.0,0.0,58744,40
40,0.0,611.0,2065.0,3591.0,5522.0,67.0,6662.0,182.0,0.0,0.0,0.0,59910,41
41,0.0,497.0,1799.0,3552.0,5428.0,68.0,7152.0,204.0,0.0,0.0,0.0,60940,42
42,0.0,412.0,1539.0,3467.0,5353.0,67.0,7636.0,226.0,0.0,0.0,0.0,61897,43
43,0.0,334.0,1369.0,3353.0,5222.0,60.0,8115.0,247.0,0.0,0.0,0.0,62739,44
44,0.0,277.0,1168.0,3279.0,5087.0,53.0,8566.0,270.0,0.0,0.0,0.0,63545,45
45,0.0,231.0,997.0,3194.0,4945.0,56.0,8988.0,289.0,0.0,0.0,0.0,64272,46
46,0.0,190.0,837.0,3104.0,4824.0,61.0,9383.0,301.0,0.0,0.0,0.0,64939,47
47,0.0,163.0,713.0,2982.0,4665.0,61.0,9797.0,319.0,0.0,0.0,0.0,65567,48
48,0.0,137.0,613.0,2856.0,4495.0,58.0,10207.0,334.0,0.0,0.0,0.0,66157,49
49,0.0,119.0,502.0,2737.0,4346.0,56.0,10590.0,350.0,0.0,0.0,0.0,66719,50
50,0.0,95.0,435.0,2597.0,4167.0,54.0,10982.0,370.0,0.0,0.0,0.0,67265,51
51,0.0,83.0,376.0,2472.0,3973.0,50.0,11363.0,383.0,0.0,0.0,0.0,67752,52
52,0.0,64.0,320.0,2387.0,3802.0,41.0,11687.0,399.0,0.0,0.0,0.0,68195,53
53,0.0,46.0,282.0,2273.0,3606.0,39.0,12044.0,410.0,0.0,0.0,0.0,68646,54
54,0.0,37.0,246.0,2179.0,3449.0,37.0,12332.0,420.0,0.0,0.0,0.0,69007,55
55,0.0,32.0,200.0,2077.0,3284.0,36.0,12637.0,434.0,0.0,0.0,0.0,69396,56
56,0.0,27.0,167.0,1974.0,3127.0,36.0,12928.0,441.0,0.0,0.0,0.0,69744,57
57,0.0,25.0,149.0,1886.0,2962.0,37.0,13193.0,448.0,0.0,0.0,0.0,70046,58
58,0.0,24.0,121.0,1778.0,2822.0,39.0,13460.0,456.0,0.0,0.0,0.0,70361,59
59,0.0,21.0,105.0,1674.0,2685.0,31.0,13714.0,470.0,0.0,0.0,0.0,70657,60
60,0.0,14.0,96.0,1589.0,2563.0,30.0,13928.0,480.0,0.0,0.0,0.0,70913,61
61,0.0,11.0,81.0,1505.0,2443.0,29.0,14144.0,487.0,0.0,0.0,0.0,71163,62
62,0.0,9.0,70.0,1437.0,2299.0,23.0,14366.0,496.0,0.0,0.0,0.0,71412,63
63,0.0,8.0,56.0,1349.0,2187.0,19.0,14577.0,504.0,0.0,0.0,0.0,71652,64
64,0.0,7.0,47.0,1289.0,2080.0,16.0,14752.0,509.0,0.0,0.0,0.0,71846,65
65,0.0,3.0,42.0,1233.0,1989.0,20.0,14900.0,513.0,0.0,0.0,0.0,72019,66
66,0.0,3.0,35.0,1166.0,1873.0,23.0,15081.0,519.0,0.0,0.0,0.0,72222,67
67,0.0,3.0,31.0,1108.0,1774.0,17.0,15240.0,527.0,0.0,0.0,0.0,72395,68
68,0.0,3.0,25.0,1051.0,1678.0,16.0,15393.0,534.0,0.0,0.0,0.0,72567,69
69,0.0,2.0,23.0,981.0,1588.0,17.0,15550.0,539.0,0.0,0.0,0.0,72739,70
70,0.0,1.0,20.0,935.0,1507.0,15.0,15677.0,545.0,0.0,0.0,0.0,72881,71
71,0.0,1.0,19.0,896.0,1426.0,14.0,15795.0,549.0,0.0,0.0,0.0,73007,72
72,0.0,1.0,19.0,843.0,1353.0,14.0,15918.0,552.0,0.0,0.0,0.0,73136,73
73,0.0,0.0,16.0,802.0,1285.0,14.0,16028.0,555.0,0.0,0.0,0.0,73257,74
74,0.0,0.0,13.0,769.0,1226.0,15.0,16119.0,558.0,0.0,0.0,0.0,73358,75
75,0.0,0.0,12.0,729.0,1163.0,15.0,16220.0,561.0,0.0,0.0,0.0,73466,76
76,0.0,0.0,11.0,692.0,1093.0,12.0,16326.0,566.0,0.0,0.0,0.0,73580,77
