,Susceptible,Exposed,Infected_Presymptomatic,Infected_Symptomatic,Infected_Asymptomatic,Hospitalized,Recovered,Fatalities,Detected_Presymptomatic,Detected_Symptomatic,Detected_Asymptomatic,T_index,Time
0,18695.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
1,18692.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2
2,18688.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,3
3,18684.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,22,4
4,18681.0,12.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,27,5
5,18680.0,13.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,28,6
6,18676.0,13.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,37,7
7,18671.0,13.0,9.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,48,8
8,18668.0,14.0,9.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,55,9
9,18659.0,20.0,10.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,70,10
10,18651.0,26.0,10.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,83,11
11,18639.0,35.0,10.0,3.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,103,12
12,18630.0,37.0,13.0,4.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,125,13
13,18613.0,45.0,20.0,5.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,154,14
14,18590.0,57.0,25.0,7.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,194,15
15,18558.0,78.0,28.0,9.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,248,16
16,18521.0,98.0,41.0,11.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,308,17
17,18471.0,120.0,60.0,12.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,399,18
18,18404.0,157.0,78.0,17.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0,510,19
19,18326.0,205.0,87.0,25.0,30.0,0.0,27.0,0.0,0.0,0.0,0.0,646,20
20,18233.0,260.0,105.0,29.0,45.0,0.0,28.0,0.0,0.0,0.0,0.0,798,21
21,18115.0,325.0,137.0,35.0,56.0,0.0,32.0,0.0,0.0,0.0,0.0,994,22
22,17957.0,411.0,174.0,46.0,74.0,0.0,38.0,0.0,0.0,0.0,0.0,1265,23
23,17741.0,529.0,233.0,58.0,93.0,1.0,45.0,0.0,0.0,0.0,0.0,1626,24
24,17497.0,672.0,272.0,82.0,122.0,1.0,53.0,1.0,0.0,0.0,0.0,2043,25
25,17198.0,820.0,355.0,107.0,150.0,1.0,68.0,1.0,0.0,0.0,0.0,2576,26
26,16823.0,1006.0,472.0,124.0,183.0,1.0,89.0,2.0,0.0,0.0,0.0,3235,27
27,16322.0,1269.0,592.0,172.0,233.0,2.0,107.0,3.0,0.0,0.0,0.0,4113,28
28,15716.0,1583.0,762.0,205.0,292.0,3.0,136.0,3.0,0.0,0.0,0.0,5163,29
29,14976.0,1967.0,955.0,256.0,370.0,3.0,170.0,3.0,0.0,0.0,0.0,6456,30
30,14064.0,2416.0,1210.0,327.0,474.0,5.0,201.0,3.0,0.0,0.0,0.0,8072,31
31,13014.0,2956.0,1467.0,411.0,592.0,5.0,247.0,8.0,0.0,0.0,0.0,9941,32
32,11815.0,3471.0,1835.0,501.0,750.0,6.0,314.0,8.0,0.0,0.0,0.0,12208,33
33,10519.0,4049.0,2174.0,616.0,939.0,9.0,385.0,9.0,0.0,0.0,0.0,14677,34
34,9158.0,4539.0,2572.0,753.0,1187.0,9.0,471.0,11.0,0.0,0.0,0.0,17472,35
35,7748.0,4995.0,2998.0,907.0,1443.0,9.0,585.0,15.0,0.0,0.0,0.0,20486,36
36,6371.0,5328.0,3436.0,1103.0,1715.0,10.0,720.0,17.0,0.0,0.0,0.0,23653,37
37,5123.0,5522.0,3772.0,1327.0,2019.0,10.0,905.0,22.0,0.0,0.0,0.0,26868,38
38,3977.0,5599.0,4020.0,1553.0,2383.0,12.0,1129.0,27.0,0.0,0.0,0.0,30140,39
39,3010.0,5482.0,4331.0,1770.0,2696.0,16.0,1365.0,30.0,0.0,0.0,0.0,33211,40
40,2226.0,5244.0,4478.0,2028.0,3050.0,20.0,1618.0,36.0,0.0,0.0,0.0,36162,41
41,1630.0,4857.0,4547.0,2249.0,3402.0,27.0,1947.0,41.0,0.0,0.0,0.0,39002,42
42,1137.0,4394.0,4598.0,2456.0,3779.0,26.0,2263.0,47.0,0.0,0.0,0.0,41684,43
43,781.0,3897.0,4623.0,2673.0,4053.0,27.0,2589.0,57.0,0.0,0.0,0.0,44068,44
44,522.0,3459.0,4420.0,2880.0,4323.0,31.0,2999.0,66.0,0.0,0.0,0.0,46356,45
45,348.0,2978.0,4248.0,3075.0,4530.0,35.0,3408.0,78.0,0.0,0.0,0.0,48449,46
46,221.0,2551.0,4005.0,3198.0,4777.0,36.0,3819.0,93.0,0.0,0.0,0.0,50370,47
47,134.0,2198.0,3682.0,3305.0,4956.0,43.0,4278.0,104.0,0.0,0.0,0.0,52149,48
48,94.0,1841.0,3380.0,3410.0,5073.0,45.0,4740.0,117.0,0.0,0.0,0.0,53776,49
49,59.0,1576.0,3021.0,3469.0,5191.0,50.0,5203.0,131.0,0.0,0.0,0.0,55266,50
50,39.0,1311.0,2733.0,3496.0,5254.0,60.0,5667.0,140.0,0.0,0.0,0.0,56636,51
51,21.0,1099.0,2472.0,3477.0,5196.0,49.0,6225.0,161.0,0.0,0.0,0.0,57966,52
52,15.0,908.0,2212.0,3454.0,5154.0,59.0,6720.0,178.0,0.0,0.0,0.0,59165,53
53,9.0,751.0,1962.0,3432.0,5118.0,52.0,7179.0,197.0,0.0,0.0,0.0,60237,54
54,6.0,608.0,1726.0,3384.0,5064.0,53.0,7649.0,210.0,0.0,0.0,0.0,61265,55
55,5.0,517.0,1499.0,3315.0,4989.0,52.0,8100.0,223.0,0.0,0.0,0.0,62156,56
56,4.0,422.0,1307.0,3251.0,4871.0,51.0,8554.0,240.0,0.0,0.0,0.0,63028,57
57,4.0,354.0,1133.0,3144.0,4706.0,50.0,9051.0,258.0,0.0,0.0,0.0,63872,58
58,3.0,302.0,984.0,3044.0,4550.0,46.0,9495.0,276.0,0.0,0.0,0.0,64606,59
59,2.0,252.0,855.0,2928.0,4368.0,37.0,9969.0,289.0,0.0,0.0,0.0,65330,60
60,2.0,201.0,753.0,2847.0,4228.0,42.0,10325.0,302.0,0.0,0.0,0.0,65922,61
61,2.0,169.0,649.0,2734.0,4074.0,44.0,10714.0,314.0,0.0,0.0,0.0,66507,62
62,1.0,144.0,550.0,2647.0,3919.0,45.0,11068.0,326.0,0.0,0.0,0.0,67039,63
63,1.0,116.0,482.0,2544.0,3765.0,44.0,11409.0,339.0,0.0,0.0,0.0,67530,64
64,1.0,96.0,403.0,2446.0,3592.0,42.0,11763.0,357.0,0.0,0.0,0.0,68037,65
65,1.0,83.0,339.0,2355.0,3462.0,37.0,12054.0,369.0,0.0,0.0,0.0,68437,66
66,1.0,70.0,281.0,2234.0,3313.0,38.0,12381.0,382.0,0.0,0.0,0.0,68875,67
67,0.0,61.0,238.0,2107.0,3138.0,41.0,12722.0,393.0,0.0,0.0,0.0,69306,68
68,0.0,50.0,197.0,2011.0,2964.0,40.0,13032.0,406.0,0.0,0.0,0.0,69705,69
69,0.0,43.0,168.0,1918.0,2818.0,37.0,13302.0,414.0,0.0,0.0,0.0,70033,70
70,0.0,37.0,140.0,1822.0,2689.0,30.0,13555.0,427.0,0.0,0.0,0.0,70345,71
71,0.0,30.0,128.0,1722.0,2550.0,31.0,13803.0,436.0,0.0,0.0,0.0,70639,72
